ID;Название компании;Комплекс;Рабочий телефон;Рабочий e-mail;Сайт;region;city;Улица;Округ;Район;Ответственный;Комментарий;Кем создана;Дата создания;Дата изменения
5625;Детский сад Здание № 3 Школа имени Маршала В.И. Чуйкова;Школа имени Маршала В.И. Чуйкова;;;;78;510;город Москва, Жигулёвская улица, дом 3, корпус 2;3;44;Надежда Дашиева;https://schuv.mskobr.ru/info_edu/structure_and_controls;Нина Галаева;23.07.2019 16:28;10.10.2019 12:38
5626;Детский сад Здание № 6 Школа имени Маршала В.И. Чуйкова;Школа имени Маршала В.И. Чуйкова;;;;78;510;город Москва, улица Фёдора Полетаева, дом 6, корпус 2;3;44;Надежда Дашиева;https://schuv.mskobr.ru/info_edu/structure_and_controls;Нина Галаева;23.07.2019 16:30;10.10.2019 12:39
4594;Детский сад Здание № 7 Школа № 508;Школа № 508;;;;78;510;Загорьевская ул., д. 27, корп.2;1;11;Надежда Дашиева;раньше был прикреплен к школе 508, теперь отдельно;Нина Галаева;20.06.2018 15:32;22.11.2019 12:57
5627;Детский сад Здание № 7 Школа имени Маршала В.И. Чуйкова;Школа имени Маршала В.И. Чуйкова;;;;78;510;город Москва, улица Фёдора Полетаева, дом 6, корпус 3;3;44;Надежда Дашиева;https://schuv.mskobr.ru/info_edu/structure_and_controls;Нина Галаева;23.07.2019 16:32;10.10.2019 12:41
4778;Детский сад Корпус № 10 Школа № 1208;Школа № 1208;;;;78;510;город Москва, Васильцовский переулок, дом 1;3;85;Илья Грачев;осень 2018;Нина Галаева;22.06.2018 15:19;28.10.2020 11:53
4170;Детский сад Корпус № 7 (56Б) Школа № 1370;Школа № 1370;;;http://sch1370sv.mskobr.ru/;78;510;Алтуфьевское шоссе, дом 56Б;7;3;Анастасия Балакина;;Настя Пшеничная;09.06.2018 13:56;03.09.2020 20:17
3093;Детский сад Корпус № 8 Школа № 170;Школа № 170;;;;78;510;Профсоюзная улица дом 98 Б;2;37;Надежда Дашиева;;Елена Боброва;26.12.2017 13:54;13.09.2019 11:08
4171;Детский сад Корпус № 8 (64Б) Школа № 1370;Школа № 1370;;;http://sch1370sv.mskobr.ru/;78;510;Алтуфьевское шоссе, дом 64Б;7;3;Анастасия Балакина;;Настя Пшеничная;09.06.2018 14:00;03.09.2020 20:17
4631;Детский сад Корпус № 8 Школа №1080;;;;;78;510;город Москва, Ивантеевская улица, дом 32Б;12;13;Надежда Чихунова;2 сада, новая завед, у нее Открытое шоссе;Нина Галаева;21.06.2018 12:02;28.10.2020 11:06
4168;Детский сад Корпус №5 (8А) Школа № 1370;Школа № 1370;;;http://sch1370sv.mskobr.ru/;78;510;Костромская улица, дом 8А;7;3;Анастасия Балакина;;Настя Пшеничная;09.06.2018 13:50;03.09.2020 20:17
6196;Детский сад Ленинский проспект 90А Школа № 1708;Школа № 1708;+7(499)138-03-33;o.v.90ab@yandex.ru;;78;510;Ленинский проспект, дом 90А;2;23;Анна Гладкая;;Анна Гладкая;25.11.2019 12:19;07.08.2020 15:55
4834;Детский сад Ленинский проспект 90Б Школа № 1708;Школа № 1708;+7(499)138-03-33;o.v.90ab@yandex.ru;;78;510;Ленинский проспект, дом 90Б;2;23;Анна Гладкая;;Настя Пшеничная;25.06.2018 14:25;02.10.2020 11:07
5537;Детский сад на Тихвинском 16 стр.1 (Корпус 2) Школа № 1501;Школа № 1501;;;;78;510;Тихвинский переулок 16 стр1;4;102;Илья Грачев;;Валерия CITs;28.03.2019 12:20;28.10.2020 11:39
4110;Детский сад ОП № 1 Внуково Школа № 1788;Школа № 1788;;;;78;510;микрорайон Солнцево-Парк, улица Летчика Грицевца, 5к1;9;;Надежда Чихунова;Филимонова Наталья 1 сад;Ильдар Мулюков;14.05.2018 23:37;22.04.2020 12:51
4116;Детский сад ОП № 11 Внуково Школа № 1788;Школа № 1788;;;;78;510;поселение Внуковское, улица Анны Ахматовой, дом 16А;9;;Надежда Чихунова;01.06 сначала договор со школой потом все остальное;Ильдар Мулюков;14.05.2018 23:55;30.09.2019 22:38
5496;Детский сад ОП № 12 Внуково Школа № 1788;Школа № 1788;;;;78;510;Ул. Анны Ахматовой, д. 20а;11;98;Надежда Чихунова;Радмила 8(916)365-34-07;Владислав Хаханов;08.11.2018 9:31;30.09.2019 23:17
4112;Детский сад ОП № 3 Внуково Школа № 1788;Школа № 1788;;;;78;510;поселение Внуковское, улица Анны Ахматовой, дом 2, корпус 1;9;;Надежда Чихунова;по съемкам Роза Павловна, уточнить ее тел;Ильдар Мулюков;14.05.2018 23:43;30.09.2019 21:46
4113;Детский сад ОП № 6 Внуково Школа № 1788;Школа № 1788;;;;78;510;поселок Минвнешторга, улица Ленина 2а;9;;Надежда Чихунова;Татьяна Николаевна 1 сад, уточнить номер дома!!;Ильдар Мулюков;14.05.2018 23:50;22.04.2020 12:45
4114;Детский сад ОП № 8 Внуково Школа № 1788;Школа № 1788;;;;78;510;улица Авиаконструктора Петлякова, 23;9;;Надежда Чихунова;Бояринова 2 сада, встречаемся с ней по др адресу;Ильдар Мулюков;14.05.2018 23:51;30.09.2019 21:59
4115;Детский сад ОП № 9 Внуково Школа № 1788;Школа № 1788;;;;78;510;поселение Внуковское, улица Бориса Пастернака, дом 27А;9;;Надежда Чихунова;Рыбакова Наталья Николаевна  2 сада ОП №11 и ОП № 9 площадки, встречаемся с ней по др адресу;Ильдар Мулюков;14.05.2018 23:54;30.09.2019 22:02
4860;Детский сад отделение 2553 Школа № 922;Школа № 922;+7(495)300-44-81;snytnikovasa@s922.ru;;78;510;Федеративный просп., дом 56;12;34;Марианна Вишнякова;;Настя Пшеничная;25.06.2018 16:33;14.09.2020 10:47
7308;Детский сад при ГБОУ ОШ № 220 Калининского района Санкт-Петербурга;;;;;79;787;Бестужевская ул., д. 3, корп. 4;;;Анна Гладкая;;Анна Гладкая;17.04.2020 15:34;17.04.2020 15:34
1827;Детский сад Рыжик Школа № 1360;Школа № 1360;;;;78;510;бульвар маршала Рокоссовского, дом 6, корпус 1;12;13;Надежда Чихунова;на москобр КЛ Харитонович Светлана Николаевна;Лейсан Ишмухаметова;04.10.2016 17:37;17.03.2020 11:15
5535;Детский сад Смешарики Школа № 1360;Школа № 1360;;;;78;510;1-я Мясниковская улица, дом 8/10;12;13;Надежда Чихунова;Компания добавлена 27.03.2019;Ильдар Мулюков;27.03.2019 23:41;15.08.2019 17:08
5503;"Детский сад Студия ""Эврика"" Школа № 491 Марьино";Школа № 491 Марьино;;;;78;510;Новочеркасский бульвар, дом 17;3;55;Марианна Вишнякова;При школе.;Ильдар Мулюков;18.11.2018 17:51;11.09.2020 16:37
4626;Детский сад УК 7 Школа № 2026;Школа № 2026;;;;78;510;город Москва, Лухмановская улица, дом 13Г;12;39;Анна Гладкая;нд у Жанны 2 сада;Нина Галаева;21.06.2018 11:34;18.05.2020 12:25
5534;Детский сад Улыбка Школа № 1360;Школа № 1360;926 059 90 41;maria_burko78@mail.ru;;78;510;Краснобогатырская улица, дом 25А;12;13;Надежда Чихунова;Компания добавлена 27.03.2019;Ильдар Мулюков;27.03.2019 23:38;30.06.2020 12:49
4842;Детский сад Умка Школа № 1360;Школа № 1360;;;;78;510;город Москва, Краснобогатырская улица, дом 23А;12;13;Надежда Чихунова;29.08.18 свой фотограф, которого очень любят и ценят. Женщина веселая, можно будет позже созвонится.;Нина Галаева;25.06.2018 14:47;02.09.2020 18:04
5492;"Детский сад Учебный Корпус ""Никольский"" Школа в Капотне";Школа в Капотне;;;;78;510;2-й квартал Капотня, дом 17, строение 2;3;36;Надежда Чихунова;Никольский плюс Воздвиженский вроде как);Ильдар Мулюков;01.11.2018 9:43;12.08.2020 12:07
2800;Детский сад Учебный Корпус Воздвиженский Школа в Капотне;Школа в Капотне;;;;78;510;Москва, квартал 2-й Капотня, дом 17, строение 1;3;36;Надежда Чихунова;http://kapotnya.mskobr.ru/info_edu/staff;Лола Исмаилова;21.11.2017 20:35;11.08.2020 16:13
4636;Детский сад Ясный проезд 10-1 Школа № 285;Школа № 285;8 (905) 547 6275;meshkovayaov@sch285.ru;http://schsv285.mskobr.ru/;78;510;Ясный проезд, дом 10, корпус 1;7;120;Анастасия Балакина;4,10 котегарично нет, и не верит что можно договорится со школой.;Настя Пшеничная;21.06.2018 12:10;03.09.2020 20:14
6281;"Детский сад ""Mary Club""";;+7 (495) 125-00-90;;;78;510;г. Москва, поселок Коммунарка, улица Сосенский Стан, 13;;;Илья Грачев;26.10.20 КЛ Елена Анатольевна 8 985 648 68 04;Данил Фёдоров;30.01.2020 14:51;28.10.2020 11:38
7766;"Детский сад ""Андрюшка""";;;;;53;;г. Раменское, ул. Крымская, д. 5;;;Анна Гладкая;;Анна Гладкая;20.10.2020 17:48;20.10.2020 17:48
6862;"Детский сад ""Березка"" Центрального р-на";;-1353;douberezka.centr@obr.gov.spb.ru, berezka@dou-center.spb.ru;https://s21908.nubex.ru/contact/;79;787;Санкт-Петербург, поселок Ушково, улица Пляжевая, дом 14;;;Мария Сахарнова;;Мария Сахарнова;15.04.2020 18:51;15.04.2020 18:51
6267;"Детский сад ""Веселое Солнышко""";;+7 (926) 130-38-39;;veseloesolnyshko.ru;53;540;Путилково, Путилковское шоссе, 4 к1;;;Владислав Хаханов;Новый сад;Данил Фёдоров;27.01.2020 17:32;15.10.2020 11:20
6329;"Детский сад ""Вместе с мамой""";;+79253779451, +7 (498) 7055192;;;53;;​Лихачёвское шоссе, 20 к4 Долгопрудный, Московская область, 141702;;;Анастасия Балакина;Новый клиент;Данил Фёдоров;27.02.2020 15:27;16.10.2020 13:56
6248;"Детский сад ""Гениаполис""";;+7 (495) 783-00-07;;;78;510;Москва, Ярцевская улица, 6к2;11;45;Илья Грачев;;Данил Фёдоров;15.01.2020 16:04;28.10.2020 11:38
6327;"Детский сад ""Городок""";;79257884425;;;53;540;Московская область, г. Красногорск, Павшинская пойма м-н, ​Павшинский бульвар, 38;;;Илья Грачев;Новый сад;Данил Фёдоров;21.02.2020 16:27;28.10.2020 11:37
6320;"Детский сад ""Забота""";;79685419640;;zabotasad.ru;78;510;Москва, Рождественская 33 (Некрасовка);;;Анастасия Балакина;Новый клиент;Данил Фёдоров;19.02.2020 15:38;24.10.2020 23:19
1046;"Детский сад ""Звездочка"" Кластер 3 Здание ""Звездочка"" Школа № 504";Школа № 504;;;;78;510;Варшавское шоссе, 160, корпус 4.;1;117;Stager Prodaji;;Вадим Щенков;24.08.2016 20:56;19.02.2020 9:51
6318;"Детский сад ""Золотая зайка""";;+79264092779, +7 (495) 2273774;;g-bunny.ru;53;575;Московская область, г. Химки, Клязьма-Старбеево м-н, ​Ивакино квартал, 501;;;Илья Грачев;Новый клиент;Данил Фёдоров;19.02.2020 14:38;28.10.2020 11:37
6131;"Детский сад ""Золотой ключик"" ДО ""Золотой Ключик"" Школа № 2110";Школа № 2110;;;https://maryno.mskobr.ru/info_edu/staff;78;510;;3;55;Надежда Дашиева;;Надежда Дашиева;01.11.2019 13:50;01.11.2019 13:50
1268;"Детский сад ""Ивушка"" Дошкольная ступень ""Ивушка"" Митино Школа № 1900";Школа № 1900;;;;78;510;Митинская, д.15, корп. 1;6;59;Надежда Чихунова;Надежда Щегловаведет 2 сада Ивушка и Улыбка;Вадим Щенков;24.08.2016 20:56;15.10.2020 18:58
6301;"Детский сад ""Интерграл""";;+7 (495) 1160053, +7 916 769 1903 Марина Васильевна;;;53;575;Московская область, г. Химки, мкр Новогорск, ул. ​Олимпийская, 15;;;Илья Грачев;Академия с детским садом на 40+ детей.;Данил Фёдоров;07.02.2020 12:02;28.10.2020 11:38
6265;"Детский сад ""Карапузики""";;+7 (999) 859-46-35;;;78;510;Москва, Перовская, 66 к7;12;68;Анна Гладкая;Новый сад;Данил Фёдоров;27.01.2020 16:02;02.10.2020 11:03
7500;"Детский сад ""Конфетти"" Романовская школа";;;;;78;510;Мукомольный проезд 2;4;;Анна Гладкая;сад находится на стилобате. Нужно подняться на крышу во внутренний двор.;Анна Гладкая;07.10.2020 14:39;07.10.2020 14:44
7421;"Детский сад ""Ласточка"" Корпус № 1";;;;https://lastochka141.ru/;53;550;Московская область, г.Люберцы, Октябрьский проспект д.141;;;Анна Гладкая;;Анна Гладкая;25.09.2020 12:39;25.09.2020 12:40
7306;"Детский Сад ""Лесное"" Фрунзенский район";;+7(81372)22736;lesnoeluga@yandex.ru;dslesnoeobr.ucoz.ru;79;787;"188289, Ленинградская область, Лужский район, город Луга, поселок Пансионат Зеленый Бор, д/сад""лесное""";;;Анастасия Балакина;;Данил Фёдоров;17.04.2020 15:33;03.09.2020 10:05
5613;"Детский сад ""Либери"" Химки";;7 (929)5235433;;;53;;Лесная ул., 111, микрорайон Золотые Купола, д. Голиково Сходня;;;Анастасия Балакина;Дарья руководитель или админимтратор(не знаю имени);Надежда Чихунова;27.06.2019 18:26;09.10.2020 10:14
6321;"Детский сад ""Любава""";;79160441313;;;53;555;Московская область, Одинцовский р-н, рп. Новоивановское, Агрохимиков, 15 к А;;;Илья Грачев;Новый клиент;Данил Фёдоров;20.02.2020 15:25;28.10.2020 11:37
6286;"Детский сад ""Малышок""";;+7 (903) 748-57-17, +7 (495) 534-96-53, +7 (495) 534-85-05;;www.malishok95.ru;53;;Московская область, рп. Заречье, Тихая, 1 ст49;;;Илья Грачев;Новый сад;Данил Фёдоров;31.01.2020 13:51;28.10.2020 11:38
6302;"Детский сад ""Москвичата""";;+7 (495) 9206550;;moskvichata.ru;53;575;Химки, ул. Молодежная 63. к 3;;;Илья Грачев;Сеть садов в г. Химки;Данил Фёдоров;07.02.2020 14:13;28.10.2020 11:38
7391;"Детский сад ""Одуванчик"" ЗАТО Восход";;;;;53;;Московская область, Истринский район, п. Восход, -, д.13;;;Анна Гладкая;закрытая территория;Анна Гладкая;23.05.2020 11:41;24.10.2020 21:08
6323;"Детский сад ""Островок в Эдеме""";;79038907796;;ds-ostrovok.ru;53;;​14-й квартал, 6 д. Гаврилково, Красногорск городской округ, Московская область, 143441;;;Илья Грачев;Новый клиент;Данил Фёдоров;20.02.2020 17:09;28.10.2020 11:37
4650;"Детский сад ""Первоцвет"" ЦО Кузьминки";ЦО Кузьминки;+7(499)746-96-41;spdo2091@mail.ru;http://sch2091.mskobr.ru/;78;510;Волгоградский проспект, дом 104, корпус 2;3;103;Анастасия Балакина;Наталья Геннадьевна, набрать чуть позже, на встречу, шк разрешает единичные фотосъемки(был хантер);Настя Пшеничная;21.06.2018 12:48;03.09.2020 20:19
4646;"Детский сад ""Планета детства"" ЦО Кузьминки";ЦО Кузьминки;+7(499)176-52-50;spdo2091@mail.ru;http://sch2091.mskobr.ru/;78;510;улица Юных Ленинцев, дом 83, корпус 2;3;103;Анастасия Балакина;;Настя Пшеничная;21.06.2018 12:41;03.09.2020 20:19
6285;"Детский сад ""Пчелка"" Ново-Переделкино";;+7 (929) 976-03-83;;pchelka-detskij-sad.ru;78;510;Москва, Лукинская, 6;11;70;Илья Грачев;номер сан скул 8 (800) 775-60-47;Данил Фёдоров;31.01.2020 12:48;28.10.2020 11:38
1821;"Детский сад ""Радость"" Лукоморье-1 ДО № 1 Школа № 1998";Школа № 1998;84953408370;;;78;510;Борисовские пруды, 10 к.2;1;14;Анна Гладкая;;Владислав Пирогов;04.10.2016 16:15;17.04.2020 13:52
6856;"Детский сад ""Радуга"" Корпус 1 Центрального р-на";;+7(812) 274-49-05, +7(812) 577-13-27;douraduga.centr@obr.gov.spb.ru;http://gdoudskvtsrr.acentr.gov.spb.ru/;79;787;Санкт-Петербург, Конная улица, д. 9,лит/ А.;;;Мария Сахарнова;;Мария Сахарнова;15.04.2020 18:45;15.04.2020 18:45
6858;"Детский сад ""Радуга"" Корпус 2 Центрального р-на";;+7(812) 275-25-68;douraduga.centr@obr.gov.spb.ru;http://gdoudskvtsrr.acentr.gov.spb.ru/;79;787;Санкт-Петербург, Суворовский проспект, дом 37а,лит. А;;;Мария Сахарнова;;Мария Сахарнова;15.04.2020 18:46;15.04.2020 18:46
6859;"Детский сад ""Радуга"" Корпус 3 Центрального р-на";;+7(812) 577-11-49;douraduga.centr@obr.gov.spb.ru;http://gdoudskvtsrr.acentr.gov.spb.ru/;79;787;Санкт-Петербург, Тверская улица, дом 18, литер А, помещение 1Н;;;Мария Сахарнова;;Мария Сахарнова;15.04.2020 18:47;15.04.2020 18:47
6861;"Детский сад ""Радуга"" Корпус 4 Центрального р-на";;+7(812) 275-63-41;douraduga.centr@obr.gov.spb.ru;http://gdoudskvtsrr.acentr.gov.spb.ru/;79;787;Санкт-Петербург, Одесская улица, д. 2,литера А, помещение 4-Н;;;Мария Сахарнова;;Мария Сахарнова;15.04.2020 18:48;15.04.2020 18:48
7245;"Детский сад ""Радуга"" от школы 695 Пушкинский р-н";;;;https://www.sites.google.com/site/detskijsadraduga695/gruppy;79;787;г. Пушкин, ул. Леонтьевская, д. 38 лит. А;;;Полина Туровцева;Заместитель директора по ДО;Татьяна Гаврилова;17.04.2020 14:39;20.08.2020 10:30
957;"Детский сад ""Росток"" Корпус № 9 ""Росток"" Школа № 830";Школа № 830;;;;78;510;Подмосковная улица, 18;6;79;Илья Грачев;;Вадим Щенков;24.08.2016 20:56;28.10.2020 12:28
6277;"Детский сад ""Сами с усами""";;+7 (916) 167-89-89;;;78;510;Москва, Ленинский проспект, 127, 1 этаж 3 подъезд;2;104;Илья Грачев;8 деток;Данил Фёдоров;29.01.2020 15:22;27.10.2020 19:08
8141;"Детский сад ""Светлячок"" Звенигород (филиал)";;;;;53;531;Московская область, город Звенигород, микрорайон Супонево, корпус 12, пом. 1;;;Анастасия Балакина;"Это филиал сада № 8 ""Матрешка"" - https://crm.kreativikfoto.ru/crm/company/show/8140/";Анастасия Балакина;29.10.2020 13:59;29.10.2020 13:59
2434;"Детский сад ""Светлячок"" здание 1 Подольск";;;;;53;560;Московская область, Подольск, микрорайон Кузнечики, Флотский проезд, 5;;;Надежда Чихунова;кл СТВ Юлия Викторовна по поводу съемки и расчета!!!!;Лейсан Ишмухаметова;09.06.2017 11:00;29.10.2020 13:45
2435;"Детский сад ""Светлячок"" здание 2 Подольск";;;;;53;560;Московская область, Подольск, микрорайон Кузнечики, улица Академика Доллежаля, 28;;;Надежда Чихунова;тел здания охрана 8 496 759 13 11 ;Лейсан Ишмухаметова;09.06.2017 11:02;29.10.2020 13:45
2321;"Детский сад ""Селигерская 14/1"" До 1 Школа № 656";Школа № 656;8 495 123 50 18;;;78;510;Селигерская д.14 к 1;8;9;Марианна Вишнякова;;Лейсан Ишмухаметова;15.05.2017 10:58;15.09.2020 7:49
3078;"Детский сад ""Семейные детские сады"" Школа № 14";Школа № 14;;;;78;510;улица Академика Анохина, дом 32;11;106;Илья Грачев;;Маргарита Палина;26.12.2017 11:57;28.10.2020 10:31
3331;"Детский сад ""Семицветик-1"" Котельники";;;Solnishko-detsad@yandex.ru;;53;538;Московская область, Котельники, микрорайон Южный, дом 2;;;Анна Гладкая;второй сад из трех Натальи Вл;Лола Исмаилова;26.01.2018 11:30;24.10.2020 21:25
4095;"Детский сад ""Семицветик-2"" Котельники";;;;https://7chvetik-kotel.edumsko.ru/;53;538;Московская область, Котельники, мкр. Силикат, 34;;;Анна Гладкая;3 корпуса. 29 групп.775 воспитанников.;Настя Пшеничная;14.05.2018 18:36;24.10.2020 21:26
5584;"Детский сад ""Семицветик-3"" Котельники";;;Solnishko-detsad@yandex.ru;;53;538;Московская область, Котельники, микрорайон Южный дом 10;;;Анна Гладкая;;Анна Гладкая;04.06.2019 17:12;24.10.2020 21:26
3330;"Детский сад ""Сказка"" Котельники Котельники";;;skazkabyx@mail.ru;;53;538;Московская область, Котельники, Белая Дача, 24а;;;Надежда Чихунова;Юлия отказалась от встречи, все расписано до конца года, хантер был в февр 2019;Лола Исмаилова;26.01.2018 10:54;24.10.2020 21:25
5672;"Детский сад ""Созвездие"" школа 1514 Детский сад ""Созвездие""";;;;;78;510;улица Академика Челомея, дом 8Б;2;;Владислав Хаханов;Задублирован;Анастасия Гетманова;26.07.2019 15:12;05.03.2020 16:45
4648;"Детский сад ""Солнечный город"" ЦО Кузьминки";ЦО Кузьминки;+7(499)175-95-10;spdo2091@mail.ru;http://sch2091.mskobr.ru/;78;510;Юных Ленинцев, дом 75, корпус 2;3;103;Анастасия Балакина;неоднократно предлагала встречу, отказывается, ссылается на школу, а она вр как уже назначила им фотографа на октябрь, пришло письмо с указанием работать с фотографами;Настя Пшеничная;21.06.2018 12:45;03.09.2020 20:19
5612;"Детский сад ""Умкин"" Химки";;+7 (495) 743-95-98;;;53;;Сходня, Озёрная ул., 154, микрорайон Золотые Купола, д. Голиково;;;Анастасия Балакина;для КПП марку и номер машины хантера или фотографов всегда;Надежда Чихунова;27.06.2019 18:20;20.10.2020 9:29
2923;"Детский сад ""Ювенесик"" Школа № ЮВЕНЕС";Школа № ЮВЕНЕС;;;;78;510;Сосновая ул., дом 3;6;118;Илья Грачев;Сад нам не интересен из за количества воспитанников. ;Маргарита Палина;21.12.2017 16:29;28.10.2020 10:34
6289;"Детский сад ""Юные Капитаны""";;+7 (495) 661-15-20;;yc-school.ru/;53;555;Московская область, Одинцовский район, поселок Горки-2, 22;;;Илья Грачев;Новый сад;Данил Фёдоров;03.02.2020 15:53;27.10.2020 19:08
7767;Детский сад Страна Маленьких Гениев;;;;;53;;Раменское, ул.Коминтерна, д.21а;;;Анна Гладкая;;Анна Гладкая;20.10.2020 18:41;20.10.2020 18:41
3045;Детский сад 1026 Корпус №3 Лицей № 507;Лицей № 507;;;;78;510;Каширский проезд, д. 1/1;1;63;Марианна Вишнякова;Это теперь Начальное в ШК 507 (ЗДАНИЕ № 13);Татьяна Гаврилова;25.12.2017 15:15;11.09.2020 16:41
2905;Детский сад 1104 ДО 5 Школа № 1273;Школа № 1273;;;;78;510;улица Академика Капицы дом 24 Б;2;104;Илья Грачев;актуально только в сентябре 2018;Елена Боброва;21.12.2017 15:47;28.10.2020 10:35
3296;Детский сад 1184 Здание 1 Школа № 1284;Школа № 1284;;;;78;510;Даев пер., 16, стр. 9;4;;БАЗА _;;Татьяна Гаврилова;28.12.2017 14:48;05.03.2020 17:33
3192;Детский сад 1192 на Самотечной Школа № 1501;Школа № 1501;;;;78;510;Москва, Самотечная улица, 17а;4;102;Надежда Дашиева;26,03 Родители заключили договор с Киндер фото, сами их нашли,  завед. категорически отказалась переслать или показать наше КП...(как распространение информации с платными услугами).;Татьяна Гаврилова;27.12.2017 15:35;08.10.2019 22:34
3309;Детский сад 1241 Корпус 7 Школа № 1241;Школа № 1241;;;;78;510;Зоологическая улица, дом 26, строение 2;4;;Надежда Дашиева;;Татьяна Гаврилова;28.12.2017 15:15;12.02.2020 9:47
3102;Детский сад 1271 Корпус 6 Школа № 534;Школа № 534;;;;78;510;улица Мусы Джалиля, 14, корпус 3;1;33;Надежда Дашиева;19.02 Валентина Аркадьевна здесь;Татьяна Гаврилова;26.12.2017 14:20;11.12.2019 9:58
3011;Детский сад 1368 ДО Мозаика Школа № 1770;Школа № 1770;;;;78;510;Москва, Коломенская улица, 27, корпус 2;1;64;Надежда Чихунова;22.10 запрет! в школе даже говорить не хотят;Татьяна Гаврилова;22.12.2017 16:20;12.02.2020 14:26
5661;Детский сад 1384 Школа Инженерно-техническая;Школа Инженерно-техническая;+7(495)152-94-40;80detskiysad2529@mail.ru;;78;510;город Москва, Планетная улица, дом 43;8;5;Марианна Вишнякова;;Яна Козлова;26.07.2019 11:09;11.09.2020 16:46
5610;Детский сад 14-2 Нахабино;;+7 (498) 319-11-09;;;53;;деревня Черная, ул. Садовая, 16;;;Надежда Чихунова;жк Новое Нахабино, Истринский район;Надежда Чихунова;26.06.2019 14:46;24.10.2020 22:05
2847;Детский сад 151 Школа № 1279;Школа № 1279;;;;78;510;Одесская улица дом 9 корпус 2;2;32;Анна Гладкая;;Елена Боброва;21.12.2017 12:28;22.10.2020 11:33
2808;Детский сад 1582 До 4 Школа № 2121;Школа № 2121;;;;78;510;город Москва, Краснодонская улица, дом 37;3;52;Надежда Чихунова;ТЕПЕРЬ ЗДЕСЬ НИНА ВАСИЛЬЕВНА, ОНА НАС ВРОДЕ КАК ЗНАЕТ;Лола Исмаилова;29.11.2017 12:51;21.08.2019 14:36
2867;Детский сад 1609 ДО 3 Карусель Школа № 117;Школа № 117;;;;78;510;улица Гарибальди дом 14 корпус 3;2;50;Илья Грачев;"+ Детский сад № 515 ДО № 3 ""Олененок"" Школа № 117   Гарибальди ул., 10А";Елена Боброва;21.12.2017 13:03;28.10.2020 10:40
2951;Детский сад 1620 ДО 4 Школа № 7;Школа № 7;;;;78;510;Ленинский проспект дом 82/2 корпус 1;2;50;Анна Гладкая;;Елена Боброва;21.12.2017 17:36;03.09.2018 16:11
2914;Детский сад 1647 ДО 3 Школа № 1273;Школа № 1273;;;;78;510;улица Академика Капицы дом 10;2;37;Илья Грачев;актуально только в сентябре 2018;Елена Боброва;21.12.2017 16:04;28.10.2020 10:34
3091;Детский сад 1743 Корпус 1 Школа № 534;Школа № 534;;;;78;510;улица Мусы Джалиля, 6, корпус 4;1;33;Надежда Дашиева;;Татьяна Гаврилова;26.12.2017 13:50;11.02.2020 12:04
3094;Детский сад 1752 Корпус 3 Школа № 667;Школа № 667;;;;78;510;улица мусы джалиля дом 9 корпус 2;1;33;Анастасия Балакина;ТЕПЕРЬ САД ОТНОСИТЬСЯ К КОМПЛЕКСУ 667, РАНЬШЕ БЫЛИ 534, СЕЙЧАС ЖЕСТКИЙ ЗАПРЕТ;Татьяна Гаврилова;26.12.2017 13:58;03.09.2020 20:15
3301;Детский сад 1786 Корпус 3 Школа № 1241;Школа № 1241;;;;78;510;Большой Трёхгорный переулок, дом 8;4;;Надежда Дашиева;;Татьяна Гаврилова;28.12.2017 14:57;12.02.2020 9:47
3259;Детский сад 1827 ДО № 3 Школа № 498;Школа № 498;;;;78;510;улица Малые Каменщики, дом 18;4;;Анастасия Балакина;не фотографируют, запрет от комплекса;Татьяна Гаврилова;28.12.2017 12:31;03.09.2020 20:15
3070;Детский сад 1834 Здание №3 Школа № 851;Школа № 851;;;;78;510;Кировоградская улица, 9а;1;115;Илья Грачев;Быв 1623 - Теперь это комплекс 851 ;Татьяна Гаврилова;25.12.2017 17:28;28.10.2020 10:32
3310;Детский сад 1842 Корпус 8 Школа № 1241;Школа № 1241;;;;78;510;Большая Грузинская улица, дом 67, строение 1;4;;Илья Грачев;;Татьяна Гаврилова;28.12.2017 15:19;28.10.2020 12:01
3251;Детский сад 1874 ДО №1 Школа № 498;Школа № 498;;;;78;510;Крестьянская площадь, 10, корпус 2;4;;Анастасия Балакина;10.05 ст воспитатель Осипенко Людмила Алексеевна;Татьяна Гаврилова;28.12.2017 11:37;03.09.2020 20:14
3197;Детский сад 1918 на Чернышевского Школа № 1501;Школа № 1501;;;;78;510;переулок Чернышевского, дом 4А, строение 1;4;102;Илья Грачев;28,02 отказ.родители сами находят себе фотографов,отказалась встретиться и передать им наши образцы;Татьяна Гаврилова;27.12.2017 15:42;28.10.2020 12:01
3194;Детский сад 1921 на Нововоротниковском Школа № 1501;Школа № 1501;;;;78;510;Нововоротниковский переулок, дом 6;4;102;Надежда Дашиева;;Татьяна Гаврилова;27.12.2017 15:39;08.10.2019 22:34
3304;Детский сад 1926 Корпус 4 Школа № 1241;Школа № 1241;;;;78;510;Большой Предтеченский переулок, дом 24;4;;Надежда Дашиева;;Татьяна Гаврилова;28.12.2017 15:02;12.02.2020 9:47
3378;Детский сад 1948 Школа Покровский Квартал;;;;;78;510;Подсосенский переулок, дом 26, строение 6;4;;Анастасия Балакина;акция мама может! Мамочка Дария;Татьяна Гаврилова;10.04.2018 13:03;02.09.2020 22:15
