ID;Название компании;Комплекс;Рабочий телефон;Рабочий e-mail;Сайт;region;city;Улица;Округ;Район;Ответственный;Комментарий;Кем создана;Дата создания;Дата изменения
1331;"Детский сад № 1892 ДО ""Семицветик"" Школа № 491 Марьино";Школа № 491 Марьино;;;;78;510;Донецкая ул., д.21;3;55;Марианна Вишнякова;;Вадим Щенков;24.08.2016 20:56;11.09.2020 16:38
1915;Детский сад № 1892 ДО № 5 Школа № 1465;Школа № 1465;;;;78;510;улица Дунаевского, дом 5;11;29;Надежда Чихунова;сад Ирины Николаевны;Анна Гладкая;13.10.2016 14:06;13.10.2020 10:00
886;Детский сад № 1893 ДО 4/2 Школа № 56;Школа № 56;;;;78;510;Кутузовский проспект, д. 4/2;11;29;Марианна Вишнякова;;Вадим Щенков;24.08.2016 20:56;05.10.2020 16:02
1258;Детский сад № 1893 СП ДО № 3 Школа № Спектр;Школа № Спектр;;;;78;510;Гурьянова, д.59;3;78;Анна Гладкая;;Вадим Щенков;24.08.2016 20:56;20.04.2020 17:00
1916;Детский сад № 1894 СП № 2 Подсолнушки Школа № 67;Школа № 67;;;;78;510;улица 1812 Года, дом 12;11;29;Владислав Хаханов;бывший комплекс 1726;Анна Гладкая;13.10.2016 14:10;05.03.2020 16:49
915;Детский сад № 1895 ДО № 2 Школа № 1465;Школа № 1465;;;;78;510;наб. Тараса Шевченко, д. 3, корп. 1;11;29;Надежда Чихунова;11.09 ВЕЧНЫЙ АВТОООТВЕТЧИК!;Вадим Щенков;24.08.2016 20:56;30.10.2019 14:33
3169;Детский сад № 1899 Школа № 1324;Школа № 1324;;;;78;510;город Москва, Зелёный проспект, дом 64А;12;68;Надежда Чихунова;21.09 НО;Лола Исмаилова;27.12.2017 13:41;08.10.2018 13:35
3731;Детский сад № 19 Ручеек;;;;https://lubmdou19.edumsko.ru/;53;550;Московская область, Люберецкий, Люберцы, Сиреневый бульвар , 9;;;Надежда Чихунова;;Алиса Прокофьева;04.05.2018 16:32;24.10.2020 23:14
2588;"Детский сад № 19 ""Искорка"" Долгопрудный";;;;https://dolds19.edumsko.ru/;53;524;, г.Долгопрудный, ул. Дирижабельная, д.17а;;;Анастасия Балакина; 290 детей;Анна Гладкая;13.07.2017 15:19;02.09.2020 22:25
3710;Детский сад № 19 Березка Лыткарино;;;;https://lytmdou19.edumsko.ru/;53;549;Московская область, Лыткарино, городское, Парковая, 24;;;Анастасия Балакина;163 ребенка;Настя Пшеничная;04.05.2018 15:25;24.10.2020 22:36
3949;Детский сад № 19 Зайчик Мытищи;;;;http://mbdou19.edummr.ru/;53;552;Московская область, г. Мытищи, ул. Щербакова, дом 4-а;;;Анна Гладкая;162 ребенка;Нина Галаева;12.05.2018 15:04;24.10.2020 23:37
3640;Детский сад № 19 Звездочка Жуковский;;;;https://zhukds19.edumsko.ru/;53;529;Московская область, Жуковский, улица Строительная, дом 12;;;Анна Гладкая;128 детей;Настя Пшеничная;04.05.2018 12:38;27.10.2020 11:25
7539;Детский сад № 19 Звездочка Подольск;;8-4967-624-191;m.mdou19@mail.ru;https://sad19podr.edumsko.ru/;53;560;п.Молодежный д.29;;;Илья Грачев;;Нина Галаева;07.10.2020 16:49;28.10.2020 11:15
5595;Детский сад № 19 здание 1 Подольск;;+7 (4967) 59-11-20, 84967591119;mdou19.sad@yandex.ru;https://mdoucrr19.edumsko.ru/;53;;академика Доллежаля, 12;;;Надежда Чихунова;микрорайон Кузнечики,;Надежда Чихунова;20.06.2019 16:41;25.10.2020 1:19
3346;Детский сад № 19 Здание № 1 Красногорск;;;;https://krgora-ds19.edumsko.ru/;53;540;МО, г.Красногорск, Павшинский бульвар, д.42;;;Надежда Чихунова;;Наталья Петрухина;27.02.2018 9:54;24.10.2020 22:04
3959;Детский сад № 19 Здание № 2 Красногорск;;;;https://krgora-ds19.edumsko.ru/;53;540;Московская область, Красногорский, Красногорск, Авангардная, д.1;;;Надежда Чихунова;170 детишек;Ильдар Мулюков;12.05.2018 16:16;24.10.2020 21:53
7321;Детский сад № 19 Калининский р-н;;;;http://www.19klspb.caduk.ru;79;787;;;;Илья Грачев;196 детей;Екатерина Игнатова;17.04.2020 16:08;28.10.2020 11:17
6946;Детский сад № 19 Кировского района Санкт-Петербурга;;;;;79;787;пр. Народного Ополчения, д. 11;;;Анна Гладкая;;Анна Гладкая;16.04.2020 17:04;16.04.2020 17:04
6565;детский сад № 19 комбинированного вида Красносельского района Санкт-Петербурга;;812)751-26-15;ds19kr@obr.gov.spb.ru;;79;787;ул. Рихарда Зорге, 7, корп. 2;;;Надежда Чихунова;;Надежда Чихунова;14.04.2020 18:06;14.04.2020 21:21
6544;Детский сад № 19 Корпус 1 Центрального р-на;;+7 (812) 572-15-88;dou19.centr@obr.gov.spb.ru;http://gdoutcrrds19ofprkovvtsr.acentr.gov.spb.ru/;79;787;Санкт-Петербург, переулок Джамбула, дом 8, литер А;;;Мария Сахарнова;;Мария Сахарнова;14.04.2020 16:49;14.04.2020 16:49
6545;Детский сад № 19 Корпус 2 Центрального р-на;;+7 (812) 572-15-88;dou19.centr@obr.gov.spb.ru;http://gdoutcrrds19ofprkovvtsr.acentr.gov.spb.ru/;79;787;, Санкт-Петербург, переулок Джамбула, дом 10, литер А;;;Мария Сахарнова;;Мария Сахарнова;14.04.2020 16:50;14.04.2020 16:50
6546;Детский сад № 19 Корпус 3 Центрального р-на;;+7 (812) 572-15-88;dou19.centr@obr.gov.spb.ru;http://gdoutcrrds19ofprkovvtsr.acentr.gov.spb.ru/;79;787;Санкт-Петербург, улица Правды, дом 5, литер Б;;;Мария Сахарнова;;Мария Сахарнова;14.04.2020 16:50;14.04.2020 16:50
6547;Детский сад № 19 Корпус 4 Центрального р-на;;+7 (812) 572-15-88;dou19.centr@obr.gov.spb.ru;http://gdoutcrrds19ofprkovvtsr.acentr.gov.spb.ru/;79;787;Санкт-Петербург, Курортный район, поселок Ушково, Приморское шоссе, д. 603, литеры А, Б, В, Д, Е, Ж, З, И, К;;;Мария Сахарнова;;Мария Сахарнова;14.04.2020 16:52;14.04.2020 16:52
7128;Детский сад № 19 Курортный р-н;;;;http://www.19ktspb.caduk.ru/;79;787;г.Зеленогорск, Приморское ш., 541;;;Илья Грачев;220 детей;Екатерина Игнатова;17.04.2020 11:12;28.10.2020 11:33
3887;Детский сад № 19 Лесная сказка Балашиха;;;;https://bal-ds19.edumsko.ru/;53;512;Московская область,Балашиха деревня Чёрное, городской округ Балашиха, ул Агрогородок, 9;;;Надежда Чихунова;329 ребенка, У НИХ ЕСТЬ ВТОРОЙ КОРПУС, Д 10!!!!!!! здания соединены переходом!!!;Нина Галаева;11.05.2018 14:01;02.09.2020 21:56
2470;Детский сад № 19 Морозко Химки;;;;https://ds19himki.edumsko.ru/;53;575;МО, Химки, мкр. Левобережный, ул. Совхозная, дом 9;;;Марианна Вишнякова;Новый руководитель из ДС Акварельки Химки. Звонить в тот сад ;Лейсан Ишмухаметова;19.06.2017 11:52;25.10.2020 14:40
6788;Детский сад № 19 Московский р-н;;+7 (812) 379-16-87;ds19msk@obr.gov.spb.ru;ds19mr.ru;79;787;пр. Ю.Гагарина, дом 26, корпус 9, литера А;;;Илья Грачев;12 групп - 250 детей;Екатерина Игнатова;15.04.2020 17:09;27.10.2020 19:04
3248;Детский сад № 19 Одинцово (Часцы);;;;;53;555;Одинцовский р-он, пос. Часцы, стр. 12;;;Марианна Вишнякова;кл Надежда Николаевна, воспитатель  +7 (495) 592-77-73;Маргарита Палина;27.12.2017 19:31;25.10.2020 0:56
3495;Детский сад № 19 Раменское;;;;https://ramdou19.edumsko.ru/;53;564;Московская область, Раменский м.р., П/о Хрипань с.Строкино, -, -;;;Анна Гладкая;124 ребенка;Нина Галаева;03.05.2018 15:25;21.10.2020 14:44
3511;Детский сад № 19 Родничок Щелково;;;;https://ds19-schel.edumsko.ru/;53;580;Московская область, Щёлковский район, Щёлково, Пионерская, дом 71;;;Надежда Чихунова;114 детей;Алиса Прокофьева;03.05.2018 15:53;14.10.2020 22:19
3496;Детский сад № 19 Ручеек Пушкино;;;;https://push-rucheek19.edumsko.ru/;53;562;Московская область, Пушкинский, 3-й Акуловский пр., 8;;;Илья Грачев;Татьяна Григорьевна Здесь завед   ;Настя Пшеничная;03.05.2018 15:30;28.10.2020 11:59
3886;Детский сад № 19 Светлячок Балашиха;;;;https://zddou19.edumsko.ru/;53;512;Московская область, г.о. Балашиха м-н Железнодорожный, Струве, 3а;;;Илья Грачев;310 ребенка;Нина Галаева;11.05.2018 13:56;28.10.2020 11:57
3678;Детский сад № 19 Светлячок г.о. Балашиха м-н Железнодорожный;;+7(495)510-68-15;;madou19-zd@mail.ru;53;512;Московская область, г.о. Балашиха м-н Железнодорожный, Струве, 3а;;;Владислав Хаханов;Дубль - http://crm.kreativikfoto.ru/crm/company/show/3886/ !!!!!;Нина Галаева;04.05.2018 14:13;24.10.2020 20:59
4008;Детский сад № 19 Сказка корпус 1 Реутово;;;;;53;565;Реутов, ул. Гагарина, 8;;;Илья Грачев;данный сад ОСОБЕННЫХ ДЕТЕЙ;Нина Галаева;12.05.2018 20:26;28.10.2020 11:56
4009;Детский сад № 19 Сказка Реутов;;;;;53;565;Московская область, город Реутов, улица Строителей, 15;;;Илья Грачев;;Нина Галаева;12.05.2018 20:28;28.10.2020 11:56
4146;Детский сад № 19 Солнышко Ивантеевка;;;;https://ivant-dou19.edumsko.ru/;53;532;Московская область, Ивантеевка, ул. Первомайская, 28;;;Илья Грачев;202 ребенка;Настя Пшеничная;04.06.2018 13:36;28.10.2020 11:55
4088;Детский сад № 19 Яблонька Видное;;;;https://lendou19-ayblonkay.edumsko.ru/;53;516;Московская область, Ленинский, город Видное, Бульвар Зеленые аллеи, д.1;;;Анна Гладкая;249 детишек;Ильдар Мулюков;13.05.2018 23:32;07.10.2020 8:56
2140;Детский сад № 1900 ДО 1 Школа № 423;Школа № 423;;;;78;510;Федеративный проспект, дом 5 А;12;77;Анастасия Балакина;09.10.19 год назад была ирина альбертовна бабина заведующая, теперь непонятно, но там запрет;Лейсан Ишмухаметова;25.11.2016 14:58;03.09.2020 12:45
1808;Детский сад № 1901 ДО № 4 Школа № 1373;Школа № 1373;;;;78;510;улица Чечулина, дом 20;12;34;Надежда Чихунова;работать с нами в принципе понравилось;Анна Гладкая;03.10.2016 12:28;02.09.2020 18:02
1810;Детский сад № 1901 к.2 ДО № 3 Школа № 1373;Школа № 1373;;;;78;510;ул. Чечулина, д.20А;12;34;Надежда Чихунова;говорят что у гас дорого Елена Ароновна(за по до) курирует в этом комплексе сады;Анна Гладкая;03.10.2016 12:32;11.09.2019 11:42
2159;Детский сад № 1902 Здание 3 Школа № 922;Школа № 922;;;;78;510;ул. Молостовых, 4Б;12;34;Анна Гладкая;связываться с Ольгой Васильевной;Лейсан Ишмухаметова;02.12.2016 17:20;04.07.2020 16:08
1597;"Детский сад № 1903 ДО ""Московский дворик"" Школа № 827";Школа № 827;;;;78;510;Россия, Москва, Туристская улица, 19к6;6;92;Илья Грачев;;Анна Гладкая;13.09.2016 14:56;27.10.2020 7:20
1733;"Детский сад № 1903 ДО ""Солнышко"" Школа № 2126";Школа № 2126;;;;78;510;улица Плющева, дом 11;12;77;Илья Грачев;У нее 3 до;Анна Гладкая;27.09.2016 18:55;27.10.2020 7:23
3316;Детский сад № 1904 До № 2 Косино-Ухтомский Школа № 2031;Школа № 2031;;;;78;510;город Москва, Оренбургская улица, дом 10;12;39;Владислав Хаханов;Задублирован с http://crm.kreativikfoto.ru/crm/company/show/4899/;Лола Исмаилова;28.12.2017 16:45;05.03.2020 16:48
1749;Детский сад № 1905 ДО № 1905 Лицей № 429;Лицей № 429;;;;78;510;Проспект Буденного, дом 30/8;12;96;Анна Гладкая;ЮЛЯ теперь главная по дошколке!!!;Анна Гладкая;28.09.2016 16:34;21.05.2019 12:53
1785;Детский сад № 1906 ДО Вишняковская Школа № 1404;Школа № 1404;;;;78;510;ул. Вешняковская, д.41Б;12;97;Илья Грачев;;Анна Гладкая;30.09.2016 17:14;27.10.2020 7:24
1936;Детский сад № 1906 ДО Короленко Школа № 1404;Школа № 1404;;;;78;510;Короленко, д.2а, строение 1;12;97;Надежда Дашиева;Елена Валентиновна по съемкам 89852755848  звонить только во второй половине дня, без квитанций, пусть родители наберут в поисковике КреативикФото через сбербанк онлайн и оплатят;Лейсан Ишмухаметова;17.10.2016 13:48;30.11.2019 0:22
2681;Детский сад № 1907 ДО Молдагуловой 16А Школа № 1512;Школа № 1512;;;;78;510;ул. Молдагуловой 16А;12;16;Надежда Чихунова;13,03 По трем садам от Лолы: набрала ей на сотовый,до конца года съемок проводить не будет,школа предоставила своего фотографа.Сказала-решайте через директора.Она не прочь с нами работать,ей набрать летом...может что-то изменится. Это 1907 №5 810, 1540 №3 81, 1307 810;Ирина Севостьянова;25.09.2017 13:15;02.09.2020 17:55
2012;Детский сад № 1909 До № 3 Школа № 2093;Школа № 2093;;;;78;510;Союзный проспект, 3;12;68;Надежда Дашиева;Алена Александровна больше не работает, кто в место нее, ;Лейсан Ишмухаметова;27.10.2016 14:16;09.09.2019 11:34
1242;Детский сад № 1914 Яблонька Лицей № 1571;Лицей № 1571;;;;78;510;Планерная, д.16, корп.7;6;92;Марианна Вишнякова;отправляем камаза на встречи;Вадим Щенков;24.08.2016 20:56;16.10.2020 16:04
4930;Детский сад № 1917 Дошкольные группы (3а) ЦО № 1601;ЦО № 1601;+7(495)656-07-41;3a.13@co1601.ru;;78;510;улица 8 Марта, дом 6А, строение 2;8;87;Надежда Чихунова;мы не фотографируем, до свиданья, бр тр;Настя Пшеничная;26.06.2018 14:00;14.10.2019 14:12
1871;Детский сад № 1928 ДО № 2 Лицей № 1568;Лицей № 1568;;;;78;510;Москва, ул. Молодцова 5, стр. 1;7;120;Илья Грачев;;Анна Гладкая;07.10.2016 18:50;27.10.2020 12:38
1948;Детский сад № 1933 СП № 6 Школа № 1248;Школа № 1248;;;;78;510;Давыдковская улица, дом 12, корпус 6;11;108;Анна Гладкая;;Лейсан Ишмухаметова;18.10.2016 15:41;28.10.2019 16:53
1029;Детский сад № 1934 ДО № 3 Школа № 384;Школа № 384;;;;78;510;Беловежская ул., 87;11;60;Марианна Вишнякова;запрет в комплексе!штатный фотограф посторонним вход запрещен;Вадим Щенков;24.08.2016 20:56;15.09.2020 7:53
944;Детский сад № 1935 ДО № 9 Школа № 1400;Школа № 1400;;;;78;510;Запорожская ул., 3;11;60;Анна Гладкая;Дарья выпускная группа 89057522925, альбом в тв обложке;Вадим Щенков;24.08.2016 20:56;28.10.2019 16:09
1023;Детский сад № 1937 ДО № 8 Школа № 806;Школа № 806;;;;78;510;Партизанская ул., 10, к.3;11;45;Илья Грачев;;Вадим Щенков;24.08.2016 20:56;27.10.2020 7:12
900;Детский сад № 1938 Образовательная площадка № 6 Школа № 2101;Школа № 2101;;;;78;510;Герасима Курина, д. 4, корп. 2;11;108;Илья Грачев;05,03 ни с кем не сотрудничаем,бросила трубку;Вадим Щенков;24.08.2016 20:56;27.10.2020 7:11
4694;Детский сад № 1939 ДШК № 3 Школа № 1468;Школа № 1468;+7(495)678-25-13;ds1939@edu.mos.ru;http://sch1468.mskobr.ru/;78;510;Вековая улица, дом 10;4;101;Илья Грачев;;Настя Пшеничная;21.06.2018 15:53;27.10.2020 19:15
1026;Детский сад № 1940 ДУ № 1 Школа № 1222;Школа № 1222;+7(495)911-32-88;dou350@yandex.ru;;78;510;Новохохловская, д.8;3;67;Илья Грачев;;Вадим Щенков;24.08.2016 20:56;27.10.2020 7:13
1587;"Детский сад № 1942 ДО ""На Талалихина"" Школа № 480";Школа № 480;;;;78;510;Талалихина 7;4;101;Надежда Чихунова;0,25;Анна Гладкая;13.09.2016 14:14;29.10.2019 16:06
896;Детский сад № 1944 СП № 5 Школа № 7;Школа № 7;;;;78;510;Марии Ульяновой ул., 25Б;2;50;Анна Гладкая;Галина Николаевна, вешает трубку сразу. Даже слушать ничего не хочет.;Вадим Щенков;24.08.2016 20:56;27.10.2019 21:22
2024;Детский сад № 1946 Лукоморье Школа № 1228;Школа № 1228;;;;78;510;Лонгиновская улица, дом 10А;3;48;Анастасия Балакина;;Наталия Федорина;28.10.2016 16:00;03.09.2020 12:49
1215;Детский сад № 1948 -;;;;;78;510;Гарибальди, д.19, к.2;2;114;Анна Гладкая;;Вадим Щенков;24.08.2016 20:56;12.03.2020 14:11
2026;"Детский сад № 1949 ""Жар-птица"" Школа № 1228";Школа № 1228;;;;78;510;Авиамоторная улица, дом 13;3;48;Анастасия Балакина;22.11 зима уютная;Наталия Федорина;28.10.2016 16:13;03.09.2020 12:49
2244;Детский сад № 1952 До 3 Лицей № 1575;Лицей № 1575;;;;78;510;Петровско-Разумовская аллея, дом 24 А;8;5;Надежда Дашиева;15.01.18.  Ретро Машинка  16.02.18. в этом саду  ( 460 ДО 2 ) , в двух остальных родители с киндерами снимаются, сказала образцы для сравнения в 3 садах выставим . По поводу 2 ( 456 и 1952 где киндеры засели )  остальных звонить  8.02.18. узнать как опрос проходит.;Лейсан Ишмухаметова;17.02.2017 16:36;09.10.2019 19:50
2143;"Детский сад № 1956 ""Страна Чудес"" Школа Марьина Роща имени В.Ф.Орлова";Школа Марьина Роща имени В.Ф.Орлова;;;;78;510;Старомарьинское шоссе, 5 Справа от школы калитка детского сада в школу не надо заходить!;7;54;Анна Гладкая;;Лейсан Ишмухаметова;25.11.2016 16:35;02.10.2019 23:33
2076;Детский сад № 1956 До № 1 Школа № 1415;Школа № 1415;;;;78;510;Академика Королёва, д. 4, корпус 3;7;74;Надежда Дашиева;Обратилася Родитель Анастасия 89166693573 (дети в 2 и 5 группа);Лейсан Ишмухаметова;07.11.2016 10:27;29.11.2019 10:46
4837;Детский сад № 1956 Дошкольное образование-2 Школа № 1415;Школа № 1415;+7(496)462-13-87;detsad739@bk.ru;;53;564;Московская область, Раменский район, поселок городского типа Ильинский, Первомайская улица, 17;;;Владислав Хаханов;09.10.19 теперь сад относится к школе 26 теперь, там свой штатный фотограф, осень снимают с ним уже, никто больше не нужен;Настя Пшеничная;25.06.2018 14:35;05.03.2020 16:47
3227;Детский сад № 1957 Школа № 1246;Школа № 1246;;;;78;510;город Москва, Открытое шоссе, дом 31А;12;57;Анастасия Балакина;;Лола Исмаилова;27.12.2017 17:02;03.09.2020 20:16
1369;Детский сад № 1958 к.1 СП Детский сад № 1958 Школа № 1381;Школа № 1381;+7(926)620-11-88;ShapovalovaLA@1381.msk.ru;;78;510;Стартовая улица, дом 5, корпус 1;7;51;Илья Грачев;запрет. аренда.;Вадим Щенков;24.08.2016 20:56;27.10.2020 7:17
1368;Детский сад № 1958 к.2 СП Детский сад № 1958 Школа № 1381;Школа № 1381;;;;78;510;Анадырский проезд, дом 49, корпус 2;7;51;Илья Грачев;;Вадим Щенков;24.08.2016 20:56;27.10.2020 7:17
3314;Детский Сад № 1959 Школа № 760;Школа № 760;;;;78;510;ул. Лосевская, д. 16;7;124;Надежда Дашиева;2,10 но;Ольга Морозова;28.12.2017 15:58;13.11.2019 1:20
7240;Детский сад № 196 Кировского района Санкт-Петербурга;;;;;79;787;пр.Стачек, д. 82, корп. 2;;;Анна Гладкая;;Анна Гладкая;17.04.2020 14:35;17.04.2020 14:35
950;Детский сад № 1960 Детский сад № 1960 Школа № 1374;Школа № 1374;;;;78;510;Палехская 4;7;6;Надежда Чихунова;новый сад !сняла прованс Нина просила ее в другой раз ;Вадим Щенков;24.08.2016 20:56;30.06.2020 13:55
1514;Детский сад № 1963 СП № 4 Школа № 1095;Школа № 1095;;;;78;510;Осташковская улица, 7;7;6;Анастасия Балакина;;Вадим Щенков;24.08.2016 20:57;03.09.2020 12:47
1273;"Детский сад № 1965 ДО ""Теремок"" Школа № 771";Школа № 771;+7(495)484-31-38;lebedevatp@sch771.ru;;78;510;Учинская, 4;8;27;Анна Гладкая;;Вадим Щенков;24.08.2016 20:56;13.04.2020 15:41
1757;Детский сад № 1966 до 11 Гимназия № 1569;Гимназия № 1569;;;;78;510;Ореховый проезд 37 к.3;1;33;Stager Prodaji;;Рамиль Хусяинов;28.09.2016 18:07;19.02.2020 9:49
2195;"детский сад № 1969 До ""Сказка"" Школа № 878";Школа № 878;;;;78;510;Домодедовская д.6 к.3;1;72;Марианна Вишнякова;03.09 теперь Зубкова тут;Лейсан Ишмухаметова;21.12.2016 13:12;15.09.2020 7:48
2712;Детский сад № 1971 До 14 Гимназия № 1636;Гимназия № 1636;;;;78;510;ул.Елецкая 21;1;73;Илья Грачев;;Лейсан Ишмухаметова;02.10.2017 16:32;27.10.2020 12:54
1425;Детский сад № 1971 ДО Балтийская 6к3 Школа Инженерно-техническая;Школа Инженерно-техническая;;;;78;510;Балтийская, 6, к.3;8;5;Илья Грачев;;Вадим Щенков;24.08.2016 20:56;27.10.2020 7:18
1798;Детский сад № 1971 Школа Инженерно-техническая;Школа Инженерно-техническая;+7(499)152-74-51;;;78;510;Балтийская улица, дом 6, корпус 3;8;5;Владислав Хаханов;дубль http://crm.kreativikfoto.ru/crm/company/show/1425/;Анна Гладкая;30.09.2016 19:17;05.03.2020 17:46
1148;Детский сад № 1972 ДО Здание № 4 Школа № 508;Школа № 508;;;;78;510;Касимовская, 11;1;11;Илья Грачев;у нее 2 сада 960 и 1972;Вадим Щенков;24.08.2016 20:56;27.10.2020 7:14
1722;Детский сад № 1973 До № 5 Школа № 902;Школа № 902;;;;78;510;Липецкая 8к2;1;12;Марианна Вишнякова;Нал;Рамиль Хусяинов;26.09.2016 15:23;15.09.2020 7:47
1513;Детский сад № 1974 СП № 1 Школа № 1466;Школа № 1466;;;;78;510;Ереванская д. 18, корп. 2;1;113;Анастасия Балакина;;Вадим Щенков;24.08.2016 20:57;03.09.2020 12:55
2180;Детский сад № 1980 ДО Малахитовая 12-1 Школа № 1499;Школа № 1499;;;;78;510;Малахитовая улица, дом 12, корпус 1;7;84;Надежда Чихунова;снимаем кораблик везде,;Лейсан Ишмухаметова;13.12.2016 12:26;04.08.2020 16:06
1606;Детский сад № 1982 Солнышко (Корпус 1) Школа № 1286;Школа № 1286;;;;78;510;улица Героев Панфиловцев, 3к2;6;92;Надежда Чихунова;Елена Викторовна Евсеева;Анна Гладкая;13.09.2016 16:12;30.06.2020 8:59
6294;Детский сад № 1983 школа Покровский Квартал;;;;;78;510;109028, Москва, Казарменный переулок, 6, строение 5;;;Марианна Вишнякова;;Татьяна Гаврилова;05.02.2020 12:06;30.08.2020 12:55
822;Детский сад № 1984 Корпус № 10 Лицей № 1561;Лицей № 1561;;;;78;510;Новоясеневский просп., 32, к.4;2;125;Анна Гладкая;не фоткали вроде ранее;Вадим Щенков;24.08.2016 20:55;19.06.2020 16:38
2639;Детский сад № 1985 ДО Школа Инженерно-техническая;Школа Инженерно-техническая;;;;78;510;ул Академика Ильюшина д.16;8;5;Надежда Чихунова;;Лейсан Ишмухаметова;06.09.2017 12:51;28.09.2020 18:21
1924;"Детский сад № 1985 До ""Сказка"" Куркино Школа № 1985";Школа № 1985;;;;78;510;Воротынская улица, дом 31;6;46;Анастасия Балакина;Ростислав ни первый раз нас кидает;Лейсан Ишмухаметова;14.10.2016 11:48;03.09.2020 17:48
1461;Детский сад № 1987 Здание 3/1 Школа № 1101;Школа № 1101;;;https://sch1101uz.mskobr.ru/info_edu/structure_and_controls/;78;510;ул. Академика Варги, 28А;2;104;Анна Гладкая;;Вадим Щенков;24.08.2016 20:56;04.07.2020 16:16
3237;Детский Сад № 1989 Центр образования № Первый МОК;Центр образования № Первый МОК;;;;78;510;улица Тихомирова, 13 корпус 2;7;91;Илья Грачев;;Ольга Морозова;27.12.2017 17:31;28.10.2020 10:29
2488;"Детский сад № 2 ""Малышка"" Королёв";;;;;53;537;Королёв, ул. Ул. Садовая, 5 - А;;;Анна Гладкая;;Анна Гладкая;20.06.2017 16:55;24.10.2020 21:37
2555;Детский сад № 2 Домодедово;;;;;53;525;Московская область, Домодедово, улица Рабочая, д. 11;;;Владислав Хаханов;;Лейсан Ишмухаметова;30.06.2017 12:40;24.10.2020 20:56
2503;Детский сад № 2 Красногорск;;;;;53;540;Московская область, Красногорск, Димитрова, 7а;;;Анастасия Балакина;все и съемке! 244 ребёнка;Лейсан Ишмухаметова;22.06.2017 11:33;24.10.2020 22:02
3834;Детский сад № 2 Семицветик ДО 2 Семицветик Школа № 2070;Школа № 2070;;;;78;510;город Москва, поселение Сосенское, посёлок Коммунарка, Ясная улица, дом 7;;;Анастасия Балакина;Округ НАО, Коммунарка;Нина Галаева;07.05.2018 11:29;03.09.2020 20:19
2418;"Детский сад № 2 ""Золотой ключик"" Подольск";;;;;53;560;Московская область, г. Подольск, мкр. Климовск, улица Школьная, дом 16;;;Надежда Чихунова;;Лейсан Ишмухаметова;07.06.2017 11:58;29.10.2020 13:45
7633;"Детский сад № 2 ""Искорка"" Протвино";;+7(4967)74-65-40;dsiskorka2@yandex.ru;http://iskorkads.caduk.ru/;53;561;Северный проезд, 11;;;Анна Гладкая;;Яна Козлова;09.10.2020 12:46;29.10.2020 10:56
2475;"Детский сад № 2 ""Колобок"" к1 Видное Видное";;;;https://lendou2-kolobok.edumsko.ru/;53;516;Московская область, Ленинский район, д.Сапроново, мкр.Купелинка, дом 9;;;Анна Гладкая;Московская область, Ленинский район, д.Сапроново, мкр.Купелинка, дом 9;Лейсан Ишмухаметова;19.06.2017 15:09;04.09.2020 23:26
6086;"Детский сад № 2 ""Колобок"" к2 Видное Видное";;;;;53;;Московская область, Ленинский район, д.Сапроново, мкр.Купелинка, дом 16;;;Анна Гладкая;ПРОГОВАРИВАЕМ ЧТО СКИДОК ДЛЯ МНОГОДЕТНЫХ НЕТ;Екатерина Игнатова;16.09.2019 12:02;17.09.2020 14:07
2573;"Детский сад № 2 ""Лесная Сказка"" Одинцово (д.Чупряково)";;;;;53;555;МО, Одинцово, д.Чупряково, 6А;;;Владислав Хаханов;Больше этот сад не снимаем! Провальные заказы!;Анна Гладкая;06.07.2017 16:49;25.10.2020 0:53
2394;"Детский сад № 2 ""Образовательный центр ""Успех"" Троицк";;;;;53;;Большая Октябрьская улица, дом 4;;;Анастасия Балакина;ВРЕМЕННО НЕ РАБОТАЕМ, НЕ НАША ТЕРРИТОРИЯ ;Лейсан Ишмухаметова;02.06.2017 17:14;02.09.2020 22:22
2391;"Детский сад № 2 ""Рябинка"" Троицк";;;;;78;510;г. Троицк, Сиреневый бульвар, дом 4;5;143;Илья Грачев;Временно не работаем ;Лейсан Ишмухаметова;01.06.2017 17:29;27.10.2020 12:49
4884;Детский сад № 2 Авангардная улица, дом 4А Гимназия № 1583;Гимназия № 1583;+7(495)452-54-71;gou-ds-2@mail.ru;;78;510;Авангардная улица, дом 4А;8;24;Анастасия Балакина;в комплексе запрещено приглашать фотографов, только те, кого гимназия присылает;Настя Пшеничная;25.06.2018 18:23;03.09.2020 20:45
3439;Детский сад № 2 Василек Корпус №1 Реутов;;;;http://sad-vasilek.edusite.ru/;53;565;Московская обл., Реутов г., Советская ул., д.14, к.А;;;Надежда Чихунова;210 детей;Ильдар Мулюков;02.05.2018 23:15;25.10.2020 1:38
3440;Детский сад № 2 Василек Корпус №2 Реутов;;;;http://sad-vasilek.edusite.ru/;53;565;Московская обл., Реутов г., Советская ул., д.16, к.А;;;Надежда Чихунова;210 детей;Ильдар Мулюков;02.05.2018 23:16;25.10.2020 1:38
3450;Детский сад № 2 Вишенка Пушкино;;;;https://push-vishenka2.edumsko.ru/;53;562;Московская область, Пушкино, мкр.Дзержинец, д.27;;;Анна Гладкая;Негатив за прошлые съемки. Очень просит не звонить постоянно;Настя Пшеничная;03.05.2018 12:47;25.10.2020 1:24
