ID;Название компании;Комплекс;Рабочий телефон;Рабочий e-mail;Сайт;region;city;Улица;Округ;Район;Ответственный;Комментарий;Кем создана;Дата создания;Дата изменения
7501;Центр развития ребенка Детский сад № 61 Родничок Подольск;;8 (4967) 57-97-21;61.rodnichok@gmail.com;http://61-rodnichok.ru/;53;560;ул.Высотная д.7А;;;Илья Грачев;;Нина Галаева;07.10.2020 14:44;28.10.2020 11:16
7564;Центр развития ребенка Детский сад № 7 Родничок Дмитров;;8(49622)3 57 72;rodnichok-7sad@yandex.ru;https://dmdou7.edumsko.ru/;53;523;ул.Комсомольская д.24а;;;Анна Гладкая;;Нина Галаева;08.10.2020 10:12;24.10.2020 21:21
7434;Центр развития ребенка Детский сад № 7 Умка Серпухов;;+7(4967)35-78-75;mdou7-umka@yandex.ru;http://ds7-serp.edumsko.ru;53;569;ул.Бумажников д.1;;;Анна Гладкая;;Нина Галаева;07.10.2020 10:11;29.10.2020 13:18
7436;Центр развития ребенка Детский сад № 9 Семицветик Серпухов;;;dou9-semitsvetik@yandex.ru;http://serpmdouds9.edumsko.ru;53;;;;;Анна Гладкая;;Нина Галаева;07.10.2020 10:34;25.10.2020 2:43
7737;"Центр развития ребёнка детский сад №19 ""Ягодка"" Ступино";;;;http://ds19-yagodka.ru;53;572;Московская область, г.о. Ступино, г. Ступино, ул. Куйбышева, д. 56;;;Анна Гладкая;;Эльвира Галлямова;19.10.2020 17:14;25.10.2020 2:29
7742;Центр развития ребенка детский сад №21 «Надежда» Ступино;;;;http://ds21nadejda-stupino.edumsko.ru;53;572;Московская область, г. Ступино, ул. Горького, владение 69;;;Анна Гладкая;;Эльвира Галлямова;19.10.2020 18:27;25.10.2020 2:29
7744;"Центр развития ребенка детский сад №24 ""СКАЗКА"" Ступино";;;;http://ds24skazka-ru.1gb.ru/;53;;Россия, 142800 Россия, Московская область, улица Андропова владение 63а;;;Анна Гладкая;;Эльвира Галлямова;19.10.2020 18:34;25.10.2020 2:29
6228;Центр развития ребенка Лазурный;;;;;53;540;Лазурная ул., 3, д. Нефедьево, Красногорский р-н;;;Анастасия Балакина;новый сад, огромное здание;Надежда Чихунова;23.12.2019 13:55;04.09.2020 10:32
6609;Центр развития ребенка-детский сад № 24 Красносельского района СПб;;;;;79;787;ул. Пионерстроя, 13;;;Надежда Чихунова;340;Надежда Чихунова;14.04.2020 20:29;14.04.2020 20:30
2551;Центр раннего развития детей «НАШ НАСЛЕДНИК» Домодедово;;;;;53;525;г. Домодедово, улица Набережная дом 16 корпус 1;;;Владислав Хаханов;Не наша территория.;Лейсан Ишмухаметова;30.06.2017 10:50;24.10.2020 20:56
6249;"ЦО ""Знак""";;;;https://nouznak.mskobr.ru/#/;78;510;Абрамцевская улица, дом 6А;7;49;Рустам Джанкараев;;Рустам Джанкараев;20.01.2020 14:24;20.01.2020 14:24
5720;"ЦО ""Технологии обучения""";;;;;78;510;Резервный проезд, дом 10;11;29;Рустам Джанкараев;;Яна Козлова;01.08.2019 12:06;12.12.2019 18:44
5044;ЦО № 1601;ЦО № 1601;;;https://cos1601.mskobr.ru/#/;78;510;улица Нижняя Масловка, дом 16;8;87;Рустам Джанкараев;работаю с Людмилой Николаевной-замдирект по ДО, пока 1 сад сняли и все только по запросу от родителей;Нина Галаева;27.06.2018 14:01;17.01.2020 12:12
5285;ЦО № 1678;ЦО № 1678;+7 (499) 480-35-33 © Ссылка на источник: http://sch1678.mskobr.ru/, +7(925) 912-89-38;1678@edu.mos.ru;;78;510;Дубнинская улица, дом 46, корпус 2;8;9;Рустам Джанкараев;работаю в половине садов через Хруцкую Татьяну Павловну, не через школу;Настя Пшеничная;29.06.2018 12:38;27.01.2020 18:24
5270;ЦО № 1679;ЦО № 1679;;;;78;510;Новопетровская улица, дом 1А;8;38;Рустам Джанкараев;бросают тр, спасибо не нужно;Нина Галаева;29.06.2018 12:01;25.08.2020 14:36
5280;ЦО № 1953;ЦО № 1953;+7 (499) 432-39-01, +7(495)932-87-09;1953@edu.mos.ru;;78;510;улица Удальцова, дом 40;11;83;Надежда Чихунова;;Настя Пшеничная;29.06.2018 12:28;25.02.2020 14:08
5137;ЦО Кузьминки;ЦО Кузьминки;+7 (499) 742-65-70, +7(499)742-65-71;school-kuzminki@edu.mos.ru;;78;510;Есенинский бульвар, дом 14, корпус 2;3;44;Stager Prodaji;АР Анна из планеты детства  хотят сменить фотографы, массово, не устраивает качество и не современные работы;Настя Пшеничная;28.06.2018 13:04;19.02.2020 9:55
5475;ЦРР;;84956303460;mail@detsad1007.ru;;78;510;г. Москва, ул. Маршала Тимошенко д. 40, корп.2;;;Владислав Хаханов;Мой садик с Киндеров;Надежда Чихунова;18.09.2018 11:52;05.03.2020 16:44
8085;Цыбинская средняя общеобразовательная школа Воскресенск д. Цибино;;;;https://vos-cibino.edumsko.ru/;53;518;Московская область, г.о. Воскресенск, д. Цибино, Школьная, 27-а;;;Анна Гладкая;;Эльвира Галлямова;27.10.2020 16:55;27.10.2020 17:28
7645;"Частная школа ""Вступление"" Горки Ленинские";;8-495-149-33-35, +7(977)774-07-02;vstuplen@mail.ru;http://vstuplenie.com/;53;; Московская область мкрн.Южные горки квар.2 д.2;;;Анна Гладкая;;Екатерина Голованова;14.10.2020 12:28;14.10.2020 12:29
7646;"Частная школа ""Вступление"" филиал Серпухов";;+7 (496) 735 30 06;vstuplen@mail.ru;http://vstuplenie.com/contact;53;569;ул.Пролетарская 77А;;;Анна Гладкая;;Екатерина Голованова;14.10.2020 12:32;25.10.2020 2:45
7984;"Частное дошкольное образовательное учреждение Детский сад №44 открытого акционерного общества ""Российские железные дороги"" Орехово - Зуево";;;;https://ozr-dou44.edumsko.ru/;53;557;Московская область, г.о. Орехово-Зуево, г. Куровское, Октябрьская, 6;;;Надежда Чихунова;;Эльвира Галлямова;23.10.2020 19:56;29.10.2020 13:29
8005;Частное Учреждение Дошкольного Образования «ЗНАЙКА» Орехово - Зуево;;;;https://dsznaika-ozg.edumsko.ru/;53;557;1-й Подгорный пр., 8А, Орехово-Зуево;;;Надежда Чихунова;Татьяна Анатольевна директор;Эльвира Галлямова;23.10.2020 20:35;29.10.2020 13:30
6251;"Частный детский сад ""Островок""";;+7 (985) 003-72-10;;;53;516;Московская область, Видное, Зелёные аллеи бульвар, 7;;;Илья Грачев;Новый сад;Данил Фёдоров;21.01.2020 15:45;28.10.2020 11:38
5544;Частный детский сад Дубравушка;;;;;78;510;дер. Сосенки, Ореховая улица 1к1;;;Владислав Хаханов;По такому адресу сада вообще нет ;Валерия CITs;28.03.2019 12:20;05.03.2020 16:45
7252;Частный детский сад Минни Маус Красносельского р-на;;+7 (812) 900-58-16, +7 (812) 900-58-19;minnimouse@bk.ru;www.minnimouse.ru;79;787;Санкт Петербург, ул. Пулковская, д. 2, корп. 1, вход со двора;;;Мария Сахарнова;;Мария Сахарнова;17.04.2020 14:43;17.04.2020 14:44
5607;Частный детский сад Подсолнух Истра;;7 (495) 796-20-90;;;53;;Истринский район, с/пос Павло-Слободское деревня Исаково, д. 111;;;Анастасия Балакина;60-70 детей в сезон;Надежда Чихунова;25.06.2019 17:35;24.10.2020 21:08
7246;Частный детский сад Светлячок Красносельского р-на;;+7 (812) 942-79-75;sveti1@bk.ru;minisadspb.ru;79;787;Санкт Петербург, ул. Партизана Германа, д. 8;;;Мария Сахарнова;;Мария Сахарнова;17.04.2020 14:40;17.04.2020 14:40
6271;Частный сад Каменное тяжино;;;;;53;;МО, Раменский район, дер. Каменное тяжино Улица заречная, д.2;;Раменки;Марианна Вишнякова;;Татьяна Гаврилова;28.01.2020 11:00;30.08.2020 12:55
5546;Частный сад Планета детства;;;;;78;510;Севастопольский проспект 27к2;;;Владислав Хаханов;Это развитие 21 век - http://crm.kreativikfoto.ru/crm/company/show/2374/. Дубль;Валерия CITs;28.03.2019 12:20;05.03.2020 16:45
5940;Часцовская школа;;+7 (498) 698-98-41;soshchastsi@gmail.com;http://chasci.odinedu.ru/;53;555;МО, Одинцовский р-он, п. Часцы, ул. Можайское шоссе, уч. 193;;;Даниил Абрамов;;Мария Сахарнова;19.08.2019 10:10;25.10.2020 0:59
4533;"ЧДС ""Premium"" сети ""BabyClub"" Матвеевский";;79175596543;;http://www.babyclubmatveevskiy.ru/;78;510;ул.Староволынская, д. 12 кор. 5;11;76;Владислав Хаханов;Нет сада;Нина Галаева;20.06.2018 10:56;05.03.2020 16:41
4532;"ЧДС ""АБВГДей-ка"" г.Реутов";;89169171004;;http://abvgdeika.su/;78;510;Московская область, г. Реутов, ул. Ак. Челомея, д. 7;;;Анастасия Балакина;30.05.19. Сад маленький 15-20 детей. Съемку обычно планируют к зиме. Созвон осенью.;Настя Пшеничная;20.06.2018 10:51;25.10.2020 1:40
4528;"ЧДС ""АБВГДей-ка"" Калужская";;8 495 735 00 42,, 8 916 917 1004;;http://abvgdeika.su/;78;510;ул. Новаторов, дом 36, корп. 3;2;71;Stager Prodaji;в группах не более 8 детей;Настя Пшеничная;20.06.2018 10:37;22.01.2020 10:11
4347;"ЧДС ""Клевер"" Отрадное";;+7 (499) 391-97-90;info@clever.center, chechkina@clever.center;http://clever.center;78;510;г. Москва, Высоковольтный проезд, д.1, кор. 7;7;3;Анастасия Балакина;21.06 с этим садом связь только по почте...вот так;Лана Ишбулатова;14.06.2018 14:22;03.09.2020 20:10
6257;"ЧДС ""Маргаритка""";;+7 (964) 786-82-86, +7 (905) 510-66-08;;;53;538;Московская область, Котельники, Яничкин проезд, 11;;;Анна Гладкая;Новый сад;Данил Фёдоров;22.01.2020 16:21;29.10.2020 13:47
5050;"ЧДС ""Солнечный ветер"" Школа № Солнечный ветер";Школа № Солнечный ветер;;;;78;510;ул.Академика Варги, 2а;2;104;Надежда Чихунова;;Алиса Прокофьева;27.06.2018 14:32;12.02.2020 14:30
1805;"ЧДС ""Умничка""";;;;;78;510;Учинская, 8;8;27;Надежда Чихунова;;Дмитрий Афонин;03.10.2016 12:05;26.10.2020 16:28
4523;ЧДС «Magic Forest» Московский;;8 (495) 410-10-47, 8 (916) 297-84-78;info@magicforestkids.ru;http://magicforestkids.ru/;78;510;Г. Москва, г. Московский, Ул. Радужная дом 14 корпус 5;;;Анастасия Балакина;ищите других, у нас есть, с кем работать;Нина Галаева;19.06.2018 17:09;24.10.2020 23:23
4530;ЧДС Волшебная страна Ново-Переделкино;;8 (925) 300-11-99, 8 (909) 931-90-93;3001199sadik@gmail.com;http://novoperedelkinosad.ru/;78;510;ул. Лукинская, д. 8, корп. 1;11;70;Анастасия Балакина;Работают со своим фотографом.;Нина Галаева;20.06.2018 10:47;29.09.2020 15:06
2526;"ЧДС ""7 котов"" Красногорск";;;info@7kotov.ru;;53;540;Красногорск, Вилора Трифонова, д.1;;;Илья Грачев;В саду 15 чел.;Лейсан Ишмухаметова;28.06.2017 13:05;28.10.2020 12:04
4480;"ЧДС ""ABC KIDS"" Тропарево";;+7 (495) 565 34 79, +7 (495) 743 51 97;preschool.abc.kids@gmail.com;https://abc-preschool.ru/;78;510;Пр-т Вернадского 94-5, Москва, Россия;11;106;Анастасия Балакина;29.05.19. - совершенно не интересно фото никакого плана. Видео делают, свой видеограф. ;Алиса Прокофьева;19.06.2018 15:08;30.08.2020 13:57
4276;"ЧДС ""Bambini-Club"" Медведково Северное";;8 (963) 671 47 77;lub.bambinisad@gmail.com;http://msk.bambiclub.ru/;78;510;г. Москва, Студеный проезд, д. 14;7;91;Илья Грачев;;Лана Ишбулатова;13.06.2018 14:01;27.10.2020 19:19
6276;"ЧДС ""Bambini-Club"" Тропарёво-Никулино";;+7 (968) 850-35-03;;msk.bambinisad.ru/anohina;78;510;Москва, улица Академика Анохина, 4к1;11;106;Илья Грачев;+7 (926) 916-04-31;Данил Фёдоров;29.01.2020 14:43;28.10.2020 11:38
6261;"ЧДС ""City of friends""";;+7 (926) 389-31-33;;;78;510;Москва, улица Бориса Жигулёнкова, 7;12;96;Илья Грачев;Новый сад;Данил Фёдоров;23.01.2020 14:26;27.10.2020 19:08
6298;"ЧДС ""FAMILIA""";;79 857 750 504;;www.familiasad.ru;78;510;Москва, ул. Высокая, 4;1;63;Илья Грачев;Новый сад;Данил Фёдоров;06.02.2020 16:13;27.10.2020 19:08
4510;"ЧДС ""Happy Club"" Зеленоград 1145";;74 950 661 145;happyclub.zelenograd@gmail.com;http://happyhappyclub.ru/;78;510;г.Зеленоград, корпус 1145;10;56;Владислав Хаханов;;Нина Галаева;19.06.2018 16:17;05.03.2020 16:14
4457;"ЧДС ""Happy Elephant"" Аэропорт";;+7 (495) 229-52-26;happyelephant@inbox.ru;http://happye.ru/;78;510;"пер. Чапаевский, д. 3, ЖК ""Триумф Палас""";8;5;Илья Грачев;;Нина Галаева;19.06.2018 13:35;27.10.2020 19:17
2579;"ЧДС ""Happy Nappy № 2"" Мытищи, Комарова Мытищи";;8 495 204 10 27 общий;deti@hapnap.ru;;53;552;г. Мытищи, ул. Комарова, д2, к2;;;Анастасия Балакина;;Анна Гладкая;07.07.2017 20:02;24.10.2020 23:34
2580;"ЧДС ""Happy Nappy № 3"" Щелково, пос Варежки Варежки";;8 495 204 10 27 общий;deti@hapnap.ru;;53;;"Коттеджный пос. ""ВАРЕЖКИ""";;;Надежда Чихунова;;Анна Гладкая;07.07.2017 20:03;14.10.2020 22:18
2581;"ЧДС ""Happy Nappy № 4"" Москва, Преображенская Площадь";;;deti@hapnap.ru;;78;510;Москва, Преображенская площадь, ул. Атарбекова, д. 4;12;80;Илья Грачев;;Анна Гладкая;07.07.2017 20:04;27.10.2020 12:50
2578;"ЧДС ""Happy Nappy №1"" Мытищи, Борисовка Мытищи";;8 495 204 10 27 общий;deti@hapnap.ru;;53;552;Мытищи, Борисовка, д. 16;;;Анастасия Балакина;;Анна Гладкая;07.07.2017 20:02;24.10.2020 23:34
4488;"ЧДС ""HEADWAY"" Проспект Вернадского";;+7 (903) 140 20 15;headway.centr@mail.ru;https://www.headway.center/;78;510;ул. Лобачевского 98 к 3;11;82;Илья Грачев;Свой фотограф. Не тратьте на нас ваше время;Алиса Прокофьева;19.06.2018 15:27;27.10.2020 19:17
4509;"ЧДС ""Janna Kids Club"" Ново-Переделкино";;+7 (499) 917-09-59, 8 (926) 435-40-30;sadvlesu@gmail.com;http://jkidsclub.ru/;78;510;5-ая Чоботовская аллея, 9а;11;70;Stager Prodaji;;Алиса Прокофьева;19.06.2018 16:16;22.01.2020 10:09
4504;"ЧДС ""Janna Kids Club"" Тропарево";;+7 (499) 917-09-59, 8 (916) 490-15-04;info@jkidsclub.ru;http://jkidsclub.ru/;78;510;пр-т Вернадского, д. 94, кор. 4 (фиолетовая башня), этаж 2;11;106;Stager Prodaji;Мини-сад на 8-10  детишек;Алиса Прокофьева;19.06.2018 15:55;22.01.2020 10:09
6305;"ЧДС ""Jolly Polly""";;79104067447;;detsad-jollipoli.ru;53;540;Путилково, Красногорск городской округ, Московская область, ​ул. Сходненская, 31​;;;Илья Грачев;Новый сад;Данил Фёдоров;10.02.2020 16:33;28.10.2020 11:38
4529;"ЧДС ""Moscow International Preschool"" Проспект Вернадского";;+7 (964) 764-12-98 Ксения админ;;http://mipreschool.info/;78;510;улица Удальцова, дом 73;11;82;Анастасия Балакина;Руководитель: Еремеева Марина Юрьевна ;Алиса Прокофьева;20.06.2018 10:45;30.08.2020 13:58
4534;"ЧДС ""Rainbow"" Южное Бутово";;+7 (499) 653 74 73;;http://частный-детский-сад-бутово.рф;78;510;Южное Бутово, Гавриково -1, уч. 256;2;119;Илья Грачев;sadik_rainbow@yahoo.com;Настя Пшеничная;20.06.2018 10:58;27.10.2020 19:17
4511;"ЧДС ""Solnyshko"" Солнечногорск";;8(499)390-94-18, 8(926)693-94-64;info@cdr-solnyshko.ru;http://cdr-solnyshko.ru/;53;570;Московская обл. Солнечногорский р-н, п. Брехово,ул. Луговая, д.4, 141544;;;Владислав Хаханов;Садик не большой. Находится в котеджном поселоке.;Нина Галаева;19.06.2018 16:20;25.10.2020 2:18
4513;"ЧДС ""Step by step"" Гагаринский";;+7 (916) 534-44-99;;http://stepbystep.moscow/;78;510;Ленинский проспект, 36;2;23;Stager Prodaji;;Настя Пшеничная;19.06.2018 16:28;22.01.2020 10:09
4517;"ЧДС ""Sunrise Montessori School"" Гагаринский";;+7 999 886-10-25;;http://www.sunrise-lm.ru/;78;510;Ленинский проспект, 83, корпус 1;2;23;Stager Prodaji;sunrise.lomonosovsky;Настя Пшеничная;19.06.2018 16:43;22.01.2020 10:10
4214;"ЧДС ""SunSchool"" Тропарево";;8 (800) 775-60-47;v.kalinina@sunschool.ru;https://sunschool.ru/moscow/moskva-prospekt-vernadskogo-94k5/;78;510;Проспект Вернадского, 94к5 1 подъезд;11;106;Мария Сахарнова;;Алиса Прокофьева;12.06.2018 16:25;12.05.2020 12:37
4473;"ЧДС ""Varvara Street"" Юго-Западная";;8 (499) 397 72 52;sad@varvara-street.com;www.varvarastreet-sad.com;78;510;Мичуринский проспект, 80;11;82;Анастасия Балакина;;Алиса Прокофьева;19.06.2018 14:38;03.09.2020 20:11
6275;"ЧДС ""WoltaKids""";;+7 (999) 996-67-07;;;78;510;Москва, Фестивальная улица, 4;8;47;Илья Грачев;;Данил Фёдоров;29.01.2020 13:39;27.10.2020 19:08
6312;"ЧДС ""Азбука развития""";;+7 (495) 521 0580;;www.azbuka-razvitiya.ru;53;512;г. Балашиха, Балашиха-7 м-н, ул. ​Ленина проспект, 53;;;Илья Грачев;Новый сад;Данил Фёдоров;11.02.2020 17:31;28.10.2020 11:37
6288;"ЧДС ""Академия детства Бэмби""";;+7 (926) 904-56-87;;bamby-club.su;53;540;городской округ Красногорск, село Ильинское, Новая-Садовая улица, 1;;;Илья Грачев;Новый сад;Данил Фёдоров;03.02.2020 15:36;27.10.2020 19:08
2791;"ЧДС ""Акуна-Матата"" ДО №1 Красногорск";;;info@akunakids.ru;;53;540;г. Красногорск, деревня Захарково, ул. Рябиновая дом 287;;;Илья Грачев;;Маргарита Палина;13.11.2017 15:13;27.10.2020 12:56
2790;"ЧДС ""Акуна-Матата"" ДО №2 Красногорск";;;info@akunakids.ru;;53;540;г. Красногорск, деревня Захарково, ул. Рябиновая дом 229;;;Илья Грачев; Примерно 40 детишек;Маргарита Палина;13.11.2017 15:08;27.10.2020 12:56
3329;"ЧДС ""Алёнка"" Котельники";;;alenka17.03.2014@mail.ru;;53;538;Московская область, Котельники, 3-й Покровский проезд, 5;;;Марианна Вишнякова; 21.06 на лето не актуально и швырнула трубку;Лола Исмаилова;26.01.2018 10:40;24.10.2020 21:25
2344;"ЧДС ""Аленушка"" Строгино";;;;;78;510;ул. Кулакова дом 3 корпус 2;6;100;Владислав Хаханов;Пока не работаем, нет от родителей запросов;Лейсан Ишмухаметова;19.05.2017 16:54;05.03.2020 16:03
2352;"ЧДС ""Алые Паруса"" Лосиноостровский";;+7(958)1000419;info@luckychildren.ru;;78;510;ул. Таёжная, д.1 ул. Дыбенко, д.22;7;51;Владислав Хаханов;"Ранее был ЧДС ""Чудесная страна"" Лосиноостровский, стал ""Алые Паруса"". Сеть садов, всего человек 70-80.";Лейсан Ишмухаметова;23.05.2017 15:50;05.03.2020 16:03
2334;"ЧДС ""Беби клуб"" Измайлово Северное";;;welcome@baby-club.ru;;78;510;ул. 3-я Парковая, д. 59;12;90;Илья Грачев;Слишком мало детей. Сад хочет с нами работать, но если вдруг наберут минималку, с нами снимутся. ;Лейсан Ишмухаметова;18.05.2017 13:21;27.10.2020 12:46
2347;"ЧДС ""Беби клуб"" Медведково";;;welcome@baby-club.ru;;78;510;Полярная д.54 к.1;7;91;Илья Грачев;;Лейсан Ишмухаметова;22.05.2017 13:30;27.10.2020 12:47
2539;"ЧДС ""Беби клуб"" Нахимово";;;msk.nahimovo@baby-club.ru;;78;510;ул. Болотниковская, д. 33, корп. 3.;2;32;Анастасия Балакина;;Лейсан Ишмухаметова;29.06.2017 10:35;12.10.2020 17:39
2340;"ЧДС ""Беби клуб"" Строгино Твардовского, д.12, к.1";;;welcome@baby-club.ru;;78;510;Твардовского, д. 12, корп. 1;6;100;Илья Грачев;Детский сад + центр;Лейсан Ишмухаметова;19.05.2017 15:39;27.10.2020 12:47
2339;"ЧДС ""Беби клуб"" Черёмушки";;;msk.cheremushki@baby-club.ru;;78;510;Новочеремушкинская, д. 49.;2;114;Илья Грачев;;Лейсан Ишмухаметова;19.05.2017 15:35;27.10.2020 12:46
2350;"ЧДС ""Беби клуб"" Бескудниково";;;welcome@baby-club.ru;;78;510;Бескудниковский пр-д, д. 4, корп. 2.;8;9;Илья Грачев;;Лейсан Ишмухаметова;22.05.2017 13:47;27.10.2020 12:47
2336;"ЧДС ""Беби клуб"" Измайлово Восточное";;;welcome@baby-club.ru;;78;510;ул.10 - Парковая д.3;12;20;Владислав Хаханов;Теперь работает Екатерина (адм.директор);Лейсан Ишмухаметова;18.05.2017 14:13;13.11.2019 0:40
2770;"ЧДС ""Беби Клуб"" Коштоянца 47";;;olga.titova@baby-club.ru;;78;510;ул коштоянца д.47, к1;11;106;Илья Грачев;входящий звонок, хотят с нами сотрудничать! Желают посмотреть живое фото и наши сюжеты;Татьяна Гаврилова;25.10.2017 10:40;27.10.2020 12:55
2348;"ЧДС ""Беби клуб"" Марфино";;;msk.marfino@baby-club.ru;;78;510;ул. Кашенкин Луг д.6 к.2;7;53;Илья Грачев;;Лейсан Ишмухаметова;22.05.2017 13:36;27.10.2020 12:47
2257;"ЧДС ""Беби клуб"" Мосфильм";;;welcome@baby-club.ru;;78;510;ул. Пудовкина, д. 7.;11;83;Илья Грачев;26 чел для них-хорошая посещаемость;Лейсан Ишмухаметова;22.02.2017 16:54;27.10.2020 12:43
2072;"ЧДС ""Беби клуб"" на Гримау Академический";;;grimau@baby-club.ru;;78;510;ул. Гримау, д.9, корп.2.;2;1;Илья Грачев;Директор Анастасия Кузьмина;Лейсан Ишмухаметова;03.11.2016 14:24;28.10.2020 12:23
2255;"ЧДС ""Беби клуб"" Ново-Переделкино";;;msk.novo-peredelkino@baby-club.ru;;78;510;ул. Лукинская, д. 8, корп. 1.;11;70;Владислав Хаханов;Теперь это Волшебная Страна - она у Максима.;Лейсан Ишмухаметова;21.02.2017 15:30;05.03.2020 16:02
2351;"ЧДС ""Беби клуб"" Отрадное";;;msk.otradnoe@baby-club.ru;;78;510;ул. Римского-Корсакова, д. 6.;7;75;Илья Грачев;ведет 2 беби клуба 2 ой по адресу Северный б-р, д. 3, корп. 1.;Лейсан Ишмухаметова;22.05.2017 14:30;27.10.2020 12:47
2258;"ЧДС ""Беби клуб"" Раменки";;;msk.univer@baby-club.ru;;78;510;Ломоносовский пр-т, д. 41, корп. 1.;11;83;Мария Сахарнова;;Лейсан Ишмухаметова;22.02.2017 17:00;12.05.2020 12:37
2256;"ЧДС ""Беби клуб"" Тимирязевский";;;msk.astradamskaya@baby-club.ru;;78;510;ул. Астрадамская, д. 15;8;105;Илья Грачев;;Лейсан Ишмухаметова;21.02.2017 16:30;27.10.2020 12:43
2335;"ЧДС ""Беби клуб"" Ткацкая";;;welcome@baby-club.ru;;78;510;ул.Ткацкая д.28/14;12;90;Илья Грачев;;Лейсан Ишмухаметова;18.05.2017 14:10;27.10.2020 12:46
2259;"ЧДС ""Беби клуб"" Ходынка";;;welcome@baby-club.ru;;78;510;Ходынский б-р, д. 9;8;112;Илья Грачев;10-15 чел;Лейсан Ишмухаметова;22.02.2017 17:07;27.10.2020 12:44
2366;"ЧДС ""Бегемотик"" Ясенево";;;club@begemontiki.ru;;78;510;Новоясневский проспект, д. 13, корп. 2;2;125;Илья Грачев;;Лейсан Ишмухаметова;26.05.2017 16:07;27.10.2020 12:48
4586;"ЧДС ""Благодатный росток"" ЖК Сколковский г.Одинцово";;8 (903) 135-33-03;;http://www.detsad-rostok.ru/;78;510;ул. Сколковская, 7а;;;Владислав Хаханов;Посещаемость 10-12 детишек.;Алиса Прокофьева;20.06.2018 13:26;25.10.2020 0:48
4556;"ЧДС ""Благодатный росток"" Кунцевская";;8 (903) 135-33-03;;http://www.detsad-rostok.ru/;78;510;Можайское шоссе д.38, корпус 3;11;60;Владислав Хаханов;;Алиса Прокофьева;20.06.2018 11:58;05.03.2020 16:42
4587;"ЧДС ""Благодатный росток"" поселок Лесной городок";;8 (903) 135-33-03;;http://www.detsad-rostok.ru/;53;555;поселок Лесной городок;;;Владислав Хаханов;Детей - не больше 12;Алиса Прокофьева;20.06.2018 13:28;05.03.2020 16:43
6130;"ЧДС ""Благополучие-2"" Выхино-Жулебино";;;8991118@mail.ru;;78;510;ул.Авиаконструктора Миля, дом 16;3;22;Анна Гладкая;;Анна Гладкая;01.11.2019 12:16;13.04.2020 11:00
2743;"ЧДС ""Божья Коровка"" г. Долгопрудный";;;dsad.bk@bk.ru;;53;524;г. Долгопрудный, Гранитный тупик, д. 2.;;;Илья Грачев;;Лола Исмаилова;17.10.2017 17:25;28.10.2020 12:03
2727;"ЧДС ""Буагага"" Одинцово";;;;;53;555;Одинцово, Можайское шоссе 169;;;Илья Грачев;;Дмитрий Баранов;12.10.2017 16:16;27.10.2020 12:54
2401;"ЧДС ""Букваренок"" Черемушки";;;bukvarenok@mail.ru;;78;510;ул. Новочерёмушкинская, д 52, корп 2.;2;114;Владислав Хаханов;10 детей и то не сад, приходящие родителя с детьми на занятия;Лейсан Ишмухаметова;05.06.2017 14:01;05.03.2020 16:03
2720;"ЧДС ""Бэби-клуб"" Некрасовка";;;9262113429@mail.ru;;78;510;ул. Рождественская, д. 32.;3;66;Владислав Хаханов;Средняя посещаемость 10 детей;Дмитрий Баранов;09.10.2017 14:35;05.03.2020 16:05
2431;"ЧДС ""Бэби-Клуб"" Южное Бутово на Старобитцевской";;;msk.butovo@baby-club.ru;;78;510;Старобитцевская 9;2;119;Анастасия Балакина;есть клуб, куда ходят 80 детей, пока сниматься никто не хочет - 24.10;Анна Гладкая;07.06.2017 19:52;11.09.2020 12:14
2365;"ЧДС ""Бюро детских дел"" Бабушкинская";;;burodelas@gmail.com;;78;510;ул. МОЛОДЦОВА 19к2;7;6;Илья Грачев;;Лейсан Ишмухаметова;26.05.2017 12:53;27.10.2020 12:48
4562;"ЧДС ""В гостях у сказки"" Юго-Западная";;+7 495 777 84 59, +7 495 777 91 59;vgostyahuskazki@souzdc.ru;https://souzdc.ru/page1241672.html;78;510;ул. Академика Анохина, д. 38 к. 4;11;106;Владислав Хаханов;1 группа до 12 человек.;Алиса Прокофьева;20.06.2018 12:08;05.03.2020 16:42
4540;"ЧДС ""В гостях у сказки"" Ясенево";;8(905)585-64-21;vskazke05@yandex.ru;http://vskazke05.narod.ru/;78;510;Новоясеневский пр-т, д 25/20;2;125;Владислав Хаханов;По данному адресу сад больше не существует;Настя Пшеничная;20.06.2018 11:07;05.03.2020 16:41
4388;"ЧДС ""Вгорошек"" Мичуринский проспект";;8(495) 532 89 96,, 8 929 530 35 36;vgoroshek2015@yandex.ru;https://www.vgoroshek.biz/;78;510;Мичуринский проспект, д. 29;11;83;Илья Грачев;;Настя Пшеничная;15.06.2018 12:41;27.10.2020 19:18
2333;"ЧДС ""Винни Пух"" Ясенево";;;info@vinnipuhsad.ru;;78;510;ул.Вильнюсская, дом 3 корпус 1;2;125;Владислав Хаханов;у них 2 сада: в Ясенево 10 детей, в Бутово 12.;Лейсан Ишмухаметова;18.05.2017 11:31;05.03.2020 16:02
4552;"ЧДС ""Витаминка"" Южное Бутово";;+7 (962) 921 37 09;;https://www.detsad-butovo.com/;78;510;г.Москва,2-й Миргородский переулок, д.4 Частный дом (коттедж) Ближайшее метро Улица Скобелевская;2;119;Владислав Хаханов;группа из 12 человек;Настя Пшеничная;20.06.2018 11:44;05.03.2020 16:41
