ID;Название компании;Комплекс;Рабочий телефон;Рабочий e-mail;Сайт;region;city;Улица;Округ;Район;Ответственный;Комментарий;Кем создана;Дата создания;Дата изменения
2444;"Детский сад № 1 ""Солнышко"" Химки";;;;https://ds1himki.edumsko.ru;53;575;МО, Химки, ул.Зеленая, д.3;;;Анна Гладкая;ответственная за съемку лилия;Лейсан Ишмухаметова;13.06.2017 14:22;25.10.2020 14:39
2565;Детский сад № 1 Непоседы Одинцово;;;;;53;555;г. Одинцово, ул. Кутузовская 3А;;;Анна Гладкая;;Анна Гладкая;04.07.2017 13:22;25.10.2020 0:53
6336;Детский Сад № 1 Адмиралтейский р-н;;+7(812)7146965;Spb-1ds@yandex.ru;https://www.gov.spb.ru/gov/terr/reg_admiral/podvedomstvennye-uchrezhdeniya/doshkolnye-obrazovatelnye-uchrezhdeniya/;79;787;Канонерская улица, 6-8-10;;;Илья Грачев;;Екатерина Игнатова;13.04.2020 11:45;27.10.2020 19:08
4101;Детский сад № 1 Власиха;;;;https://dou1.edumsko.ru/;53;1118;Московская область, п. Власиха, мкр. Школьный, д.8;;;Илья Грачев;257 детей;Настя Пшеничная;14.05.2018 19:21;28.10.2020 10:25
6648;Детский сад № 1 Выборгский район;;+7(812)5985655;d001@shko.la;1vspb.caduk.ru;79;787;194292, город Санкт-Петербург, улица Руднева, 27-3, лит.а;;;Анастасия Балакина;;Данил Фёдоров;15.04.2020 11:59;03.09.2020 9:38
3621;Детский сад № 1 Жуковский;;;;https://zhukdou1.edumsko.ru/;53;529;Московская область, г.о.Жуковский, ул.Энергетическая, д.2;;;Анна Гладкая;51 ребенок;Настя Пшеничная;04.05.2018 11:48;24.10.2020 21:03
2474;Детский сад № 1 Журавушка Видное;;;;https://lends1-zhuravuschka.edumsko.ru/;53;516;Московская область, Ленинский район, г. Видное, Медицинская, 1;;;Анна Гладкая;155 детишек;Лейсан Ишмухаметова;19.06.2017 14:55;30.08.2020 10:08
7214;Детский сад № 1 Калининский р-н;;;;http://ds1spb.ru/index.php;79;787;пр. Науки, д.12, корп.3, литер А;;;Илья Грачев;180 детей;Екатерина Игнатова;17.04.2020 14:16;28.10.2020 11:19
6855;Детский сад № 1 Кировского района Санкт-Петербурга;;;;;79;787;ул. Маршала Говорова, д. 24, к. 2;;;Анна Гладкая;;Анна Гладкая;15.04.2020 18:44;16.04.2020 15:16
3701;Детский сад № 1 Колобок Лыткарино;;;;https://lytmdou1.edumsko.ru/;53;549;Московская область, Лыткарино, Первомайская, д. 5а;;;Надежда Чихунова;197 детей;Настя Пшеничная;04.05.2018 15:02;24.10.2020 22:36
3448;Детский сад № 1 Колокольчик Пушкино;;;;https://push-kolokolchik1.edumsko.ru/;53;562;Московская область, Пушкино, Тургенева д., д.16;;;Анастасия Балакина;310 детей;Настя Пшеничная;03.05.2018 12:32;25.10.2020 1:24
4139;Детский сад № 1 Колокольчик Краснознаменск;;;;https://krasnoznamenskdou1.edumsko.ru/activity/preschool_groups;53;542;Московская область, Краснознаменск, Советская, д.4А;;;Анастасия Балакина;275 детей;Алиса Прокофьева;04.06.2018 12:54;27.10.2020 15:08
6339;Детский сад № 1 Колпинский район;;+7(812)4617167;skazka-1.2010@mail.ru;http://1kpspb.caduk.ru/;79;787;г.Санкт-Петербург, город Колпино, улица Карла Маркса, дом 10 литера а. Санкт-Петербург, г. Колпино, пр.Ленина, д.27, лит.А;;;Анастасия Балакина;;Данил Фёдоров;13.04.2020 12:19;03.09.2020 9:34
6350;Детский сад № 1 Корпус 1 Невского района Санкт-Петербурга;;;;http://1.dou.spb.ru/;79;787;ул. Антонова-Овсеенко, д. 15, лит. А,;;;Анна Гладкая;;Анна Гладкая;13.04.2020 13:30;13.04.2020 13:59
6972;Детский сад № 1 Корпус 1 Петродворцового р-на;;8 (812) 450–62–37;dou1.petergof@obr.gov.spb.ru;http://gdou1pf.petersburgedu.ru/;79;787;Санкт-Петербург, г. Петергоф, ул. Морского Десанта, д,3, литер Б;;;Мария Сахарнова;;Мария Сахарнова;16.04.2020 17:47;16.04.2020 17:49
6351;Детский сад № 1 Корпус 2 Невского района Санкт-Петербурга;;;;http://1.dou.spb.ru/;79;787;Искровский пр., д. 6, к. 7, лит. А;;;Анна Гладкая;;Анна Гладкая;13.04.2020 13:32;13.04.2020 13:59
6973;Детский сад № 1 Корпус 2 Петродворцового р-на;;8 (812) 450–62–37;dou1.petergof@obr.gov.spb.ru;http://gdou1pf.petersburgedu.ru/;79;787;Санкт-Петербург, г. Петергоф, ул.Пролетная, д.3, литер А;;;Мария Сахарнова;;Мария Сахарнова;16.04.2020 17:49;16.04.2020 17:49
6930;Детский сад № 1 Кронштадтского р-на;;+ 7 (812) 311-36-11, + 7 (812) 311-46-12;detsad1kron@obr.gov.spb.ru;http://detsad1kron.narod.ru/11.html;79;787;Санкт-Петербург, город Кронштадт, улица Посадская, дом 43, литера А;;;Мария Сахарнова;;Мария Сахарнова;16.04.2020 16:17;16.04.2020 16:17
3994;Детский сад № 1 Маленькая страна Реутов;;;;http://reutovsad1.ru/;53;565;г. Реутов, ул.Реутовских Ополченцев, 12;;;Надежда Чихунова;10.09 не берут трубку;Нина Галаева;12.05.2018 19:15;25.10.2020 1:38
6638;Детский сад № 1 Московский р-н;;+7(812) 704-40-96;ds1msk@obr.gov.spb.ru;http://ds1mr.ru/;79;787;Пулковское шоссе, дом 91, корпус 2, литера А;;;Илья Грачев;7 групп - 172 ребенка;Екатерина Игнатова;15.04.2020 11:15;27.10.2020 19:05
3844;Детский сад № 1 п. Марушкино ДО 1 п. Марушкино Школа № 2057;Школа № 2057;;;;78;510;Россия, Москва, поселение Марушкинское, деревня Марушкино, улица Липовая Аллея, 7А;;;Илья Грачев;Округ НАО, Марушкинское;Нина Галаева;07.05.2018 12:19;28.10.2020 10:26
3449;Детский сад № 1 Раменское;;;;https://ramdou1.edumsko.ru/;53;564;Московская область, Раменский м.р., Константиново;;;Анна Гладкая;140 детей;Нина Галаева;03.05.2018 12:36;19.10.2020 15:13
3615;Детский сад № 1 Родничок Королев;;;;http://detsad1-rodnichok.ru/;53;537;Московская область, г.о. Королёв, ул. Сакко и Ванцетти, 18А;;;Анастасия Балакина;292 ребенка;Нина Галаева;04.05.2018 11:28;24.10.2020 21:38
3443;Детский сад № 1 Родничок Лосино-Петровский;;;;https://golp-ds1.edumsko.ru/;53;547;Московская область, Лосино-Петровский, Первомайская, 3А;;;Анастасия Балакина;283 ребёнка;Настя Пшеничная;03.05.2018 11:47;01.10.2020 12:13
3847;Детский сад № 1 Росинка Балашиха;;;;https://zddou1.edumsko.ru/;53;512;Московская область, Балашиха, мкр.Ольгино, Граничная 22, стр.1;;;Анастасия Балакина;181 ребенок;Нина Галаева;11.05.2018 10:37;27.10.2020 13:43
3849;Детский сад № 1 Светлячок Балашиха;;;;https://bal-ds1.edumsko.ru/;53;512;Московская область, Балашиха, Советская, 18;;;Анастасия Балакина;253 ребенка;Нина Галаева;11.05.2018 10:41;30.08.2020 13:07
2741;Детский сад № 1 Солнышко г. Долгопрудный;;;;https://dolds1.edumsko.ru/;53;524;Московская область, г.Долгопрудный, ул. Лихачевское шоссе, д.16.;;;Надежда Чихунова;267 детей;Лола Исмаилова;17.10.2017 16:11;09.09.2020 11:07
3833;Детский сад № 1 Солнышко ДО 1 Солнышко Школа № 2070;Школа № 2070;;;;78;510;город Москва, поселение Сосенское, посёлок Коммунарка, улица Александры Монаховой, дом 19;;;Анастасия Балакина;Округ НАО,  Коммунарка;Нина Галаева;07.05.2018 11:26;03.09.2020 20:19
3669;Детский сад № 1 Солнышко Люберцы;;;;https://lubmdoy1.edumsko.ru/;53;550;ул. 3-е Почтовое Отделение, 39А, микрорайон Городок А, Люберцы;;;Надежда Чихунова;177 детей;Алиса Прокофьева;04.05.2018 13:50;24.10.2020 23:13
3458;Детский сад № 1 Теремок Щелково;;;;https://ds1-schel.edumsko.ru/;53;580;Московская область, Щелково, Новая фабрика, 1;;;Надежда Чихунова;333 ребенка;Алиса Прокофьева;03.05.2018 13:22;14.10.2020 22:18
3737;Детский сад № 1 Чайка Лобня;;;;http://dc1chaika.ru/;53;546;Московская область, город Лобня, ул.Деповская, дом 18;;;Илья Грачев;258 детей;Настя Пшеничная;04.05.2018 16:48;28.10.2020 11:58
2554;Детский сад № 10 Домодедово;;;;;53;525;городской округ Домодедово микрорайон Западный улица Текстильщиков, дом 6;;;Владислав Хаханов;фото так же занимается Наталья;Лейсан Ишмухаметова;30.06.2017 12:33;24.10.2020 20:56
2445;"Детский сад № 10 ""Колобок"" Химки";;;;https://ds10himki.edumsko.ru/;53;575;МО, Химки, мкр. Левобережный, Нахимова, 16;;;Надежда Чихунова;280 детей;Лейсан Ишмухаметова;13.06.2017 15:12;25.10.2020 14:39
2793;"Детский сад № 10 ""Колокольчик"" Королев";;;;;53;537;Королёв, проспект Космонавтов, д. 34а;;;Марианна Вишнякова;;Маргарита Палина;13.11.2017 17:58;24.10.2020 21:37
2480;"Детский сад № 10 ""Ласточка"" Здание № 1 Видное";;;;https://lends10-lastochka.edumsko.ru/;53;516;Московская область, Ленинский, г. Видное, Школьная, 59 А;;;Анна Гладкая;256 детишек;Лейсан Ишмухаметова;19.06.2017 17:11;22.06.2020 16:15
4084;"Детский сад № 10 ""Ласточка"" Здание № 2 Видное";;;;https://lends10-lastochka.edumsko.ru/;53;516;Московская область, Ленинский, г. Видное, Садовая, 34;;;Анна Гладкая;;Ильдар Мулюков;13.05.2018 22:31;22.06.2020 16:19
2742;"Детский сад № 10 ""Лучик"" г. Долгопрудный";;;;https://dolds10.edumsko.ru/;53;524;Московская область, Долгопрудный, Спортивная улица, 7Б;;;Анастасия Балакина;334 ребенка;Лола Исмаилова;17.10.2017 16:50;11.09.2020 10:19
2520;"Детский сад № 10 ""Подсолнушек"" Красногорск";;;;https://krds-10.edumsko.ru/;53;540;Московская область, г.о.Красногорск, Циолковского, 20-а;;;Надежда Чихунова;225 детишек;Лейсан Ишмухаметова;27.06.2017 12:02;24.10.2020 22:02
2562;Детский сад № 10 Родничок  Одинцово;;;;;53;555;г.Одинцово, ул. Можайское шоссе, 96;;;Анна Гладкая;;Анна Гладкая;04.07.2017 12:45;25.10.2020 0:53
6660;Детский сад № 10 Выборгский район;;+7(812)5585060;d010@shko.la;d010.shko.la;79;787;194295, город Санкт-Петербург, проспект Художников, 23-2, литера а;;;Анастасия Балакина;;Данил Фёдоров;15.04.2020 13:21;03.09.2020 9:39
4135;Детский сад № 10 Гномики Ивантеевка;;;;https://ivant-dou10.edumsko.ru/;53;532;Московская область, Город Ивантеевка, Советский проспект, 20;;;Анастасия Балакина;98 детей;Настя Пшеничная;04.06.2018 12:43;02.09.2020 22:15
1854;"Детский сад № 10 ДО № 7 ""Солнышко"" Лицей № 1560";Лицей № 1560;;;;78;510;Карамышевская набережная 18-2;6;111;Илья Грачев;зав в отпуске;Владимир Чиков;07.10.2016 5:22;27.10.2020 12:38
3438;Детский сад № 10 Жемчужинка Дзержинский;;;;https://dou10dzer.edumsko.ru/;53;522;Московская область, Дзержинский, Лесная, №7;;;Анастасия Балакина;Юлия 8 926 55 88 741 хотела Загадай Мечту, но завед не разрешила;Ильдар Мулюков;02.05.2018 22:10;08.09.2020 22:41
7292;Детский сад № 10 Калининский р-н;;;;http://gbdou102013.ru/;79;787;Тимуровская улица, дом 22, корпус 2, литер А;;;Илья Грачев;297 детей;Екатерина Игнатова;17.04.2020 15:18;28.10.2020 11:18
6909;Детский сад № 10 Кировского района Санкт-Петербурга;;;;;79;787;б. Новаторов, д. 7;;;Анна Гладкая;;Анна Гладкая;16.04.2020 15:15;16.04.2020 15:19
6402;Детский сад № 10 Корпус № 1 Невского района Санкт-Петербурга;;;;http://10.dou.spb.ru/;79;787;пр. Елизарова, д. 21, к. 2, лит. А;;;Анна Гладкая;;Анна Гладкая;13.04.2020 15:41;13.04.2020 15:41
6403;Детский сад № 10 Корпус № 2 Невского района Санкт-Петербурга;;;;http://10.dou.spb.ru/;79;787;Общественный пер. д.5;;;Анна Гладкая;;Анна Гладкая;13.04.2020 15:42;13.04.2020 15:42
3866;Детский сад № 10 Ласточка Балашиха;;;;https://bal-ds10.edumsko.ru/;53;512;Московская область, Балашиха, Комсомольская, 17;;;Надежда Чихунова;152 ребенка;Нина Галаева;11.05.2018 12:18;02.09.2020 21:55
2625;Детский сад № 10 Лесная сказка г. Жуковский;;;;;53;;Московская область, Жуковский, улица Чапаева, 19;;;Анна Гладкая;;Ирина Севостьянова;05.09.2017 13:06;24.10.2020 21:03
3684;Детский сад № 10 Люберцы;;;;https://lubdetsadm10.edumsko.ru/;53;550;Московская область, Люберецкий район, Малаховка, Тургенева, 17;;;Владислав Хаханов;226 детей;Алиса Прокофьева;04.05.2018 14:31;24.10.2020 23:13
6742;Детский сад № 10 Московский р-н;;+7 (812) 375-71-29;ds10msk@obr.gov.spb.ru;ds10mr.spb.ru;79;787;Ленинский пр., дом 168, корпус 3, литера А;;;Илья Грачев;133 ребенка;Екатерина Игнатова;15.04.2020 14:47;27.10.2020 19:05
3774;Детский сад № 10 Незабудка Лобня;;;;http://dounezabudka2.ru/;53;546;Московская область , г. Лобня , ул. Некрасова д. 13;;;Анастасия Балакина;265 детей;Настя Пшеничная;04.05.2018 18:06;24.10.2020 22:22
6983;Детский сад № 10 Петродворцового р-на;;8(812) 4506184;sadik10petergof@mail.ru;https://petergof10.caduk.ru/;79;787;Санкт-Петербург, Петергоф, ул.Никольская, д.5, литера А;;;Мария Сахарнова;;Мария Сахарнова;16.04.2020 18:15;16.04.2020 18:15
3865;Детский сад № 10 Радуга Балашиха;;;;https://zddou10.edumsko.ru/;53;512;Московская область, Балашиха, мк-р Ольгино, ул. Граничная, 36 А;;;Анастасия Балакина;179 ребенка;Нина Галаева;11.05.2018 12:04;04.09.2020 14:24
3598;Детский сад № 10 Фрязино;;;;https://mdou10fryaz.edumsko.ru/;53;574;Московская область, Фрязино, проспект Мира, 22а;;;Надежда Чихунова;327 детей;Настя Пшеничная;04.05.2018 10:19;19.10.2020 10:30
3474;Детский сад № 10 Яблонька Пушкино;;;;https://push-yablonka10.edumsko.ru/;53;562;Московская область, Пушкино, микрорайон Новая Деревня, улица Набережная, дом 35, корп.8, 8;;;Анна Гладкая;216 детей;Настя Пшеничная;03.05.2018 14:30;25.10.2020 1:25
7007;Детский сад № 100 Выборгский район;;+7(812)2938462;info.sad100@obr.gov.spb.ru;d100.shko.la;79;787;194017, город Санкт-Петербург, проспект Энгельса, 65-2;;;Анастасия Балакина;;Данил Фёдоров;16.04.2020 19:12;03.09.2020 9:42
3759;Детский сад № 100 Дюймовочка Люберцы;;;;https://lubmdou100.edumsko.ru/;53;550;Московская область, Люберцы, пос. Калинина,, д. 95;;;Анна Гладкая;750 детей;Алиса Прокофьева;04.05.2018 17:34;24.10.2020 23:15
6112;Детский сад № 100 Дюймовочка Люберцы КОРПУС 2;;7(495)5032263;;;53;550;Московская область Люберцы, Парковая 5А, 2 корпус;;;Анна Гладкая;;Александр Шапошников;23.10.2019 11:01;27.09.2020 13:10
6114;Детский сад № 100 Дюймовочка Люберцы КОРПУС3;;7(495)503-74-36;;https://lubmdou100.edumsko.ru/.;53;550;Московская область, Люберцы, Кирова 35Ж;;;Анна Гладкая;;Александр Шапошников;23.10.2019 11:09;14.09.2020 10:29
6123;Детский сад № 100 Дюймовочка Люберцы КОРПУС4;;7(495)567-41-15;;https://lubmdou100.edumsko.ru/.;53;550;Московская область, Люберцы, Октябрьский проспект 32;;;Анна Гладкая;;Александр Шапошников;23.10.2019 11:44;04.09.2020 23:28
7295;Детский сад № 100 Калининского района Санкт-Петербурга;;;;;79;787;ул. Веденеева, д. 10, кор. 2;;;Анна Гладкая;;Анна Гладкая;17.04.2020 15:19;17.04.2020 15:19
6740;Детский сад № 100 Корпус 1 Центрального р-на;;+7(812)764-66-22;dou100.centr@obr.gov.spb.ru;http://www.gdouds100kvpokkofprvtsr.acentr.gov.spb.ru/;79;787;Санкт-Петербург, улица Марата, д.68;;;Мария Сахарнова;ВНИМАНИЕ!!! В настоящий момент на площадке №1 по адресу ул. Марата, д. 68 проводятся ремонтно-реставрационные работы.;Мария Сахарнова;15.04.2020 14:46;15.04.2020 14:46
6785;Детский сад № 100 Корпус 2 Центрального р-на;;+7(812)312-17-29;dou100.centr@obr.gov.spb.ru;http://www.gdouds100kvpokkofprvtsr.acentr.gov.spb.ru/;79;787;Санкт-Петербург, Свечной переулок, д.23/20;;;Мария Сахарнова;;Мария Сахарнова;15.04.2020 17:07;15.04.2020 17:07
6787;Детский сад № 100 Корпус 3 Центрального р-на;;+7(812)764-78-22;dou100.centr@obr.gov.spb.ru;http://www.gdouds100kvpokkofprvtsr.acentr.gov.spb.ru/;79;787;Санкт-Петербург, улица Марата, д.84/18;;;Мария Сахарнова;;Мария Сахарнова;15.04.2020 17:07;15.04.2020 17:07
7082;Детский сад № 100 Московский р-н;;+7 (812) 369-81-05;ds100msk@obr.gov.spb.ru;ds100mr.ru;79;787;ул. Кубинская, дом 12, литера А;;;Илья Грачев;6 групп - 140 детей;Екатерина Игнатова;16.04.2020 21:33;28.10.2020 11:35
6626;Детский сад № 100 Невского района Санкт-Петербурга;;;;http://100.dou.spb.ru/;79;787;пр. Солидарности, д. 15, корп. 2;;;Анна Гладкая;;Анна Гладкая;15.04.2020 9:16;15.04.2020 9:16
7251;Детский сад № 100 Фрунзенский район;;+7(812)7723793;dou100@edu-frn.spb.ru;100frspb.caduk.ru;79;787;192284, город Санкт-Петербург, Будапештская улица, 71-2, литер а;;;Анастасия Балакина;;Данил Фёдоров;17.04.2020 14:43;03.09.2020 10:02
2108;"Детский сад № 1000 СП ""Сказка"" Солнцево Школа № 1000";Школа № 1000;;;;78;510;50 лет Октября, дом 3 Б;11;98;Надежда Чихунова;Весна 2017 - Прованс, общие;Лейсан Ишмухаметова;11.11.2016 13:29;10.10.2018 10:24
1397;Детский сад № 1001 СП № 4 Гимназия № ГСГ;Гимназия № ГСГ;11;;;78;510;Лескова 5А;7;10;Марианна Вишнякова;;Вадим Щенков;24.08.2016 20:56;06.10.2020 16:34
3280;Детский сад № 1002 ДК № 1 Школа № 1413;Школа № 1413;;;;78;510;Корнейчука, д. 16А;7;10;Анастасия Балакина;осень 2018 тр бросает, не фотографируемся;Ольга Морозова;28.12.2017 14:14;03.09.2020 20:17
949;Детский сад № 1004 Здание 3/3 Школа № 1101;Школа № 1101;;;https://sch1101uz.mskobr.ru/info_edu/structure_and_controls/;78;510;ул. Академика Варги, 2б;2;104;Анна Гладкая;;Вадим Щенков;24.08.2016 20:56;15.12.2019 15:54
2892;Детский Сад № 1006 Здание 5 Школа № 1245;Школа № 1245;;;;78;510;Чертановская, дом 53А;1;117;Марианна Вишнякова;;Татьяна Гаврилова;21.12.2017 15:04;14.09.2020 10:35
1413;Детский сад № 1009 ДГ № 8 Школа Вешняковская;Школа Вешняковская;;;;78;510;Кетчерская улица, дом 8Б;12;16;Надежда Чихунова;Анна Адамуровна;Вадим Щенков;24.08.2016 20:56;02.12.2019 16:12
1917;"Детский сад № 101 ДО № 11 ""Улыбка"" Школа № Курчатовская школа";Школа № Курчатовская школа;;;;78;510;Маршала Катукова д.14 к.2;6;118;Анна Гладкая;;Лейсан Ишмухаметова;13.10.2016 15:05;28.10.2019 16:53
6451;Детский сад № 101 Адмиралтейский р-н;;+7(812) 316-69-88;dou101@adm-edu.spb.ru;http://www.adm-edu.spb.ru/?q=system_edu;79;787;ул. Подольская, дом 39, лит.А;;;Илья Грачев;4 группы - 70 детей;Екатерина Игнатова;14.04.2020 9:41;27.10.2020 19:06
7008;Детский сад № 101 Выборгский район;;+7(812)511-90-41;d101@shko.la;d101shko.la;79;787;194295, город Санкт-Петербург, проспект Художников, 15 4 лит.а;;;Анастасия Балакина;;Данил Фёдоров;16.04.2020 19:15;03.09.2020 9:42
7298;Детский сад № 101 Калининского района Санкт-Петербурга;;;;;79;787;Пискаревский пр., д. 52, кор. 2;;;Анна Гладкая;;Анна Гладкая;17.04.2020 15:21;17.04.2020 15:22
7084;Детский сад № 101 Московский р-н;;+7 (812) 373-34-36;ds101msk@obr.gov.spb.ru;ds101spb.ouedu.ru;79;787;ул. Победы, дом 7, литера А, помещение 3Н;;;Илья Грачев;4 группы - 78 детей;Екатерина Игнатова;16.04.2020 21:38;28.10.2020 11:35
7254;Детский сад № 101 Фрунзенский район;;+7(812)3665185;dou101@edu-frn.spb.ru;детсад101.рф;79;787;192281, город Санкт-Петербург, Купчинская улица, 17-3, литер а;;;Анастасия Балакина;;Данил Фёдоров;17.04.2020 14:46;03.09.2020 10:03
1886;Детский сад № 1010 Здание № 9 Школа № 1598;Школа № 1598;;;;78;510;Красноярская, 9А;12;25;Илья Грачев;;Анна Гладкая;11.10.2016 18:53;27.10.2020 12:39
2907;Детский сад № 1012 До Незабудка Выхино-Жулебино Школа № 1363;Школа № 1363;;;;78;510;город Москва, Ферганский проезд, дом 9, корпус 3;3;22;Надежда Чихунова;23.05 договор с киндерами  Вероника Анатольевна;Лола Исмаилова;21.12.2017 15:50;30.06.2020 13:12
1511;"Детский сад № 1013 ДО ""Радуга"" Школа № 1148";Школа № 1148;;;;78;510;Тихая, д.3;3;52;Анна Гладкая;;Вадим Щенков;24.08.2016 20:57;15.04.2020 17:27
4906;Детский сад № 1014 Дошкольный корпус № 5 Школа № 1412;Школа № 1412;+7(499)206-98-92;dousv1014@yandex.ru;;78;510;улица Пришвина, дом 11А;7;10;Илья Грачев;;Настя Пшеничная;25.06.2018 20:01;28.10.2020 11:53
1303;Детский сад № 1016 ДГ № 6 Школа № 460;Школа № 460;;;;78;510;Ставропольская улица, 52, корпус 2;3;52;Марианна Вишнякова;;Вадим Щенков;24.08.2016 20:56;15.09.2020 7:52
3293;Детский сад № 1017 ДО П.Корчагина 12 Школа № 1503;Школа № 1503;+7(495)682-03-94;gubanovava@g1503.ru;;78;510;Павла Корчагина, д. 12;7;2;Stager Prodaji;;Ольга Морозова;28.12.2017 14:44;19.02.2020 9:59
3114;Детский Сад № 1018 Школа № 597;Школа № 597;;;;78;510;ул. Лавочкина, д. 52А;8;110;Анастасия Балакина;;Ольга Морозова;26.12.2017 15:28;03.09.2020 20:15
2174;"Детский сад № 1019 ДО № 2 ""Василёк"" Школа № Курчатовская школа";Школа № Курчатовская школа;;;;78;510;улица Маршала Соколовского, дом 13;6;118;Анна Гладкая;"Кочкина Ирина Викторовна - ведёт 2(два) корпуса - ""Василёк"" и ""Росток""";Лейсан Ишмухаметова;12.12.2016 16:20;08.10.2020 11:59
1236;Детский сад № 1019 СП № 4 Школа № 1416;Школа № 1416;;;;78;510;Алтуфьевское шоссе, д. 91Б;7;49;Анна Гладкая;сад на капитальном ремонте!;Вадим Щенков;24.08.2016 20:56;27.10.2019 19:31
7300;Детский сад № 102 Калининского района Санкт-Петербурга;;;;;79;787;Северный пр., д. 65, корп 2;;;Анна Гладкая;;Анна Гладкая;17.04.2020 15:23;17.04.2020 15:26
6630;Детский сад № 102 Невского района Санкт-Петербурга;;;;http://102.dou.spb.ru/;79;787;ул. Подвойского, д. 14, корп. 2;;;Анна Гладкая;;Анна Гладкая;15.04.2020 9:59;15.04.2020 9:59
7257;Детский сад № 102 Фрунзенский район;;+7(812)7713378;dou102@edu-frn.spb.ru;102frspb.caduk.ru;79;787;192283, город Санкт-Петербург, улица Ярослава Гашека, 13-2, литер а;;;Анастасия Балакина;;Данил Фёдоров;17.04.2020 14:48;03.09.2020 10:03
1212;Детский сад № 1021 ДО № 5 Школа № 1207;Школа № 1207;;;;78;510;Шипиловский проезд, 61, к.3;1;73;Марианна Вишнякова;ведет 2 сада 1021 и 857 кл Ирина Валерьевна;Вадим Щенков;24.08.2016 20:56;14.09.2020 10:37
1130;Детский сад № 1022 СП № 8 Школа № 947;Школа № 947;;;;78;510;Михневская, дом 15, к.2;1;11;Марианна Вишнякова;;Вадим Щенков;24.08.2016 20:56;22.10.2020 13:35
2124;Детский сад № 1023 ДО 8 и 9 Школа № 2025;Школа № 2025;;;;78;510;Озёрная улица, дом 29, корпус 2;11;76;Надежда Чихунова;26,03 - Светлана Николаевна, со сторонними организациями не общается и попросили удалить номер из базы данных;Лейсан Ишмухаметова;16.11.2016 13:59;19.04.2019 11:01
2665;"Детский сад № 1024 Здание ""Открытие"" Лицей № 1158";Лицей № 1158;;;;78;510;Чертановская улица, дом 14Б;1;115;Stager Prodaji;;Лейсан Ишмухаметова;20.09.2017 14:06;19.02.2020 9:52
819;Детский сад № 1025 ДО № 7 Школа № 1400;Школа № 1400;;;;78;510;Барвихинская, 14;11;60;Анна Гладкая;;Вадим Щенков;24.08.2016 20:55;15.04.2020 17:28
1884;Детский сад № 1026 ДО № 1 Школа № 771;Школа № 771;;;;78;510;Софьи Ковалевской 4-1;8;27;Анна Гладкая;;Анна Гладкая;10.10.2016 19:08;12.08.2020 12:50
1783;Детский сад № 1028 ДГ № 3 Школа Вешняковская;Школа Вешняковская;;;;78;510;аллея Жемчуговой, дом 5Б;12;16;Надежда Чихунова;в комплексе штатный фотограф.;Анна Гладкая;30.09.2016 16:53;10.12.2019 16:17
1918;Детский сад № 1028 ДО № 2 Школа № 1179;Школа № 1179;;;;78;510;Сумской проезд, д.12 Б;1;115;Марианна Вишнякова;;Анна Гладкая;13.10.2016 21:02;14.09.2020 10:38
1300;Детский сад № 1029 ДГ № 8 Школа № 460;Школа № 460;;;;78;510;Тихорецкий бульвар, 8;3;52;Марианна Вишнякова;;Вадим Щенков;24.08.2016 20:56;15.09.2020 7:52
2193;"Детский сад № 1029 До ""Смышленок"" Школа № 878";Школа № 878;;;;78;510;Ореховый бульвар д.5 к.3;1;72;Марианна Вишнякова; Мамочка Духовская Светлана Валентиновна 8-903-170-88-80 ;Лейсан Ишмухаметова;21.12.2016 13:02;15.09.2020 7:48
7010;Детский сад № 103 Выборгский район;;+7(812)5923756;d103@shko.la;d103.shko.la;79;787;194356, город Санкт-Петербург, проспект Луначарского, 9 литер а;;;Анастасия Балакина;;Данил Фёдоров;16.04.2020 19:17;03.09.2020 9:42
7301;Детский сад № 103 Калининского района Санкт-Петербурга;;;;;79;787;Тихорецкий пр., д. 25, кор. 3;;;Анна Гладкая;;Анна Гладкая;17.04.2020 15:27;17.04.2020 15:27
3760;Детский сад № 103 Росинка Люберцы;;;;https://lubdetsad103.edumsko.ru/;53;550;Московская область, Люберцы, Коммунистическая, 12-а;;;Надежда Чихунова;257 детей;Алиса Прокофьева;04.05.2018 17:36;24.10.2020 23:15
7261;Детский сад № 103 Фрунзенский район;;+7(812)3665181;dou103@edu-frn.spb.ru;103spb.tvoysadik.ru;79;787;192281, город Санкт-Петербург, Купчинская улица, дом 14 корпус 2, литера а;;;Анастасия Балакина;;Данил Фёдоров;17.04.2020 14:50;03.09.2020 10:03
6790;Детский сад № 103 Центрального р-на;;+7 (812) 274-27-02, +7 (812) 717-17-50;dou103.centr@obr.gov.spb.ru;http://gdouds103tsr.acentr.gov.spb.ru/;79;787;Санкт Петербург ул. Александра Невского д. 7 литер А;;;Мария Сахарнова;;Мария Сахарнова;15.04.2020 17:11;15.04.2020 17:11
1483;"Детский сад № 1030 ДСП ""Ручеек"" Центр образования № 654";Центр образования № 654;;;;78;510;Чистова, д. 10А;3;67;Анна Гладкая;;Вадим Щенков;24.08.2016 20:56;16.03.2020 13:43
1738;Детский сад № 1031 ДО № 3 Школа № 1310;Школа № 1310;;;;78;510;Перовская, 42А;12;68;Stager Prodaji;планировали съемку сорвалась звонить после нг;Анна Гладкая;27.09.2016 19:13;16.04.2020 14:22
